latitude,longitude,Time_Start,Time_Stop,TimeTaken
13.0143404007,80.2253799438,14,24,
13.0143098831,80.2258682251,86384,86394,
12.9978599548,80.2564697266,19,29,
12.998290062,80.2567596436,86389,86399,
12.9871797562,80.2585830688,15,25,
12.986700058,80.2593231201,86383,86393,
12.9982595444,80.2568664551,17,27,
12.9982700348,80.257019043,86385,86395,
12.9966602325,80.1912002563,18,28,
12.9966001511,80.1912536621,86386,86396,
13.0341396332,80.2299575806,36,46,
13.0331802368,80.2298431396,4197,4277,
13.0760498047,80.2750778198,19515,19525,
13.0759401321,80.2746200562,83062,83092,
13.0144500732,80.2250518799,20,30,
13.0144701004,80.2254714966,86381,86391,
12.9967498779,80.1911468506,16,26,
12.9975004196,80.19165802,86382,86392,
12.9970197678,80.1918411255,12,23,
12.9968395233,80.1912536621,86385,86395,
12.9971704483,80.2568511963,15,25,
12.997209549,80.2569274902,86380,86392,
12.9974403381,80.1917114258,14,25,
13.0873203278,80.1941680908,86383,86393,
13.0003299713,80.2664031982,40112,40132,
12.9980297089,80.2565002441,86387,86397,
12.9483699799,80.1434402466,13,23,
12.9481601715,80.1433410645,72462,72473,
13.1194896698,80.2580871582,20,30,
13.2423095703,80.1200637817,86382,86392,
13.0758600235,80.2753829956,20,30,
13.0758104324,80.2751617432,86383,86393,
12.9980602264,80.2567901611,2598,2608,
12.9978103638,80.2570571899,82135,82145,
13.01445961,80.2257537842,4399,4410,
13.0142498016,80.2257080078,83202,83212,
12.8134098053,80.2289428711,14,24,
12.9979496002,80.2568206787,86381,86391,
13.075630188,80.2750930786,215,215,
13.0878000259,80.2837524414,85457,85457,
12.9868497849,80.2591781616,19,30,
12.9869298935,80.2596282959,86384,86394,
13.0340595245,80.2058792114,20,30,
13.0349502563,80.2052688599,86383,86393,
12.8986902237,80.180480957,16,26,
12.8986997604,80.1806488037,86389,86399,
12.9949998856,80.206741333,19,29,
12.9943799973,80.2066421509,86380,86390,
13.0987796783,80.2412185669,14,24,
13.0983800888,80.2409667969,86384,86394,
12.9869003296,80.2590789795,14,24,
12.9870195389,80.2591629028,86388,86398,
12.9969797134,80.1913833618,12,22,
12.9970703125,80.1915206909,86381,86391,
12.9881095886,80.2236785889,13,24,
12.9882001877,80.2239227295,86386,86396,
13.0262203217,80.2660064697,17,27,
13.0253400803,80.2672805786,86389,86399,
13.050160408,80.2072296143,16,27,
13.0508003235,80.206817627,86385,86395,
12.9978504181,80.2571105957,15,25,
12.9979200363,80.2567214966,86387,86398,
13.0988101959,80.2410812378,17,27,
13.0983695984,80.2412185669,86385,86395,
13.0145797729,80.2256088257,12,22,
13.0142202377,80.2255172729,86388,86398,
13.011879921,80.2130126953,18,28,
13.0647201538,80.2118835449,86383,86393,
13.0330295563,80.2305526733,12,22,
13.0333995819,80.2305679321,86388,86398,
12.9881496429,80.223777771,13,23,
12.9883098602,80.2239379883,86389,86399,
13.0144996643,80.2259063721,18,28,
13.0143699646,80.225440979,86384,86394,
13.0261898041,80.2659683228,13,24,
13.025560379,80.2671279907,86380,86390,
13.0747203827,80.275138855,17,27,
13.0747804642,80.2754821777,86383,86393,
12.9979000092,80.2564620972,16,26,
12.9979000092,80.2564620972,86383,86393,
13.0142002106,80.2259979248,17,27,
13.0143699646,80.2257919312,86385,86395,
12.9979200363,80.2568817139,16,26,
13.0508403778,80.215637207,86389,86399,
12.9976902008,80.2573776245,14,24,
12.997759819,80.2569885254,86382,86392,
13.0750703812,80.275177002,18,28,
13.0761299133,80.2759170532,86385,86395,
13.0501804352,80.2070617676,13,23,
13.0500297546,80.2069396973,86380,86390,
12.9982500076,80.2564926147,15,25,
12.998000145,80.2567214966,86382,86392,
13.098859787,80.2403411865,13,23,
13.0982599258,80.2406005859,86382,86392,
13.0986700058,80.2405166626,19,29,
13.0987901688,80.2412109375,86381,86391,
12.9977197647,80.2567214966,12,23,
12.9974603653,80.2570877075,86382,86393,
12.9867601395,80.2586364746,19,29,
12.9865503311,80.2592773438,86386,86396,
13.0984897614,80.2407608032,12,22,
13.0986700058,80.2407608032,86386,86396,
13.0266895294,80.265838623,13,23,
13.026550293,80.2655563354,86386,86396,
12.9969396591,80.2571182251,20,30,
12.9979896545,80.2570037842,86387,86397,
13.0254602432,80.2672805786,15,25,
13.0679798126,80.2050170898,86384,86395,
13.0147399902,80.225730896,16,26,
13.0141401291,80.2256393433,86388,86399,
12.9980401993,80.2563781738,12,22,
12.9973697662,80.256980896,86383,86395,
13.1928396225,80.1840515137,16,26,
13.1928396225,80.1840515137,86384,86394,
12.9882802963,80.223739624,18,28,
12.9884004593,80.2239227295,86388,86398,
12.9869604111,80.2594833374,20,30,
12.9865703583,80.2592697144,86386,86396,
12.9974603653,80.2384185791,20,30,
12.9879798889,80.2238464355,78662,78672,
13.0761299133,80.2757034302,20,31,
13.0804004669,80.275390625,86385,86395,
12.988120079,80.2237167358,15,26,
12.9881696701,80.2238311768,86389,86399,
13.0982904434,80.2411117554,19,29,
13.0988798141,80.2401580811,86388,86398,
12.9864397049,80.2585830688,11,21,
12.9865503311,80.2595367432,86389,86399,
13.0147800446,80.225479126,18,28,
13.014550209,80.2257003784,86383,86393,
12.9483995438,80.1432723999,13,23,
12.9483995438,80.1432723999,86382,86392,
12.9866895676,80.2587738037,19,29,
12.9866399765,80.2588577271,86389,86399,
12.9866399765,80.2594223022,16,26,
12.8668403625,80.2265014648,86379,86389,
12.9868202209,80.2586135864,17,27,
12.9865598679,80.2588272095,86381,86391,
13.0751695633,80.2751083374,13,23,
