12.9865999222,80.2589111328,20,4659,4639
12.9868402481,80.2589111328,4659,4933,274
12.9868297577,80.2589797974,4933,13064,8131
12.986749649,80.2586135864,13064,13874,810
12.9868497849,80.2588577271,13874,14259,385
12.9868497849,80.2588577271,14259,14269,10
12.9868001938,80.2588424683,14269,14522,253
12.9868202209,80.2584762573,14522,16467,1945
12.9868001938,80.2584228516,16467,16993,526
12.9867801666,80.2585678101,16993,17216,223
12.9868001938,80.2585067749,17216,20689,3473
12.9867401123,80.2585220337,20689,20740,51
12.9867401123,80.2585220337,20740,20750,10
12.986749649,80.2588195801,20750,20760,10
12.9869203568,80.2590789795,20760,20831,71
12.9869203568,80.2590789795,20831,20841,10
12.9873199463,80.2591171265,20841,20851,10
12.9873600006,80.2589569092,20851,20861,10
12.9873895645,80.2585220337,20861,20872,11
12.987449646,80.2577819824,20872,20882,10
12.9875097275,80.2568664551,20882,20892,10
12.987569809,80.2559509277,20892,20902,10
12.9873800278,80.2557220459,20902,20922,20
12.9873800278,80.2557220459,20922,20932,10
12.9871301651,80.2557067871,20932,20942,10
12.9867200851,80.2556533813,20942,20953,11
12.9863195419,80.2555999756,20953,21034,81
12.9863195419,80.2555999756,21034,21044,10
12.9862804413,80.2554626465,21044,21074,30
12.9862804413,80.2554626465,21074,21084,10
12.9865503311,80.2555236816,21084,21094,10
12.9869298935,80.255607605,21094,21104,10
12.9874601364,80.2557296753,21104,21115,11
12.9876899719,80.255897522,21115,21125,10
12.9876403809,80.2562789917,21125,21135,10
12.9875802994,80.256942749,21135,21145,10
12.9874696732,80.2578811646,21145,21155,10
12.9874401093,80.2584609985,21155,21165,10
12.9874200821,80.2585296631,21165,21175,10
12.9871501923,80.2585906982,21175,21185,10
12.9869098663,80.2586364746,21185,21196,11
12.9868202209,80.2586593628,21196,21206,10
12.9865999222,80.2587814331,21206,21509,303
12.9864902496,80.258682251,21509,21570,61
12.9864797592,80.2587738037,21570,25914,4344
12.9865198135,80.2585983276,25914,26269,355
12.9864301682,80.2587127686,26269,27828,1559
12.986579895,80.2586669922,27828,28517,689
12.9864797592,80.2587966919,28517,30625,2108
12.9864597321,80.2587203979,30625,30756,131
12.9865198135,80.2586898804,30756,32123,1367
12.9864397049,80.2586517334,32123,32275,152
12.9864501953,80.2585983276,32275,33652,1377
12.9866199493,80.2586212158,33652,33804,152
12.9864902496,80.2586975098,33804,38098,4294
12.9864797592,80.2586364746,38098,38128,30
12.9864797592,80.2586364746,38128,38138,10
12.9864797592,80.2587814331,38138,38169,31
12.9864997864,80.2586975098,38169,38958,789
12.9867095947,80.2588272095,38958,45430,6472
12.9863901138,80.2588272095,45430,45592,162
12.986749649,80.2587966919,45592,46979,1387
12.9867401123,80.2588424683,46979,47718,739
12.9867401123,80.2587509155,47718,47971,253
12.9867801666,80.2588119507,47971,48265,294
12.9867200851,80.2587738037,48265,48579,314
12.9867200851,80.2587738037,48579,48589,10
12.9868001938,80.2587814331,48589,48599,10
12.9866600037,80.2587432861,48599,49085,486
12.9865102768,80.2586898804,49085,50796,1711
12.9864501953,80.2586975098,50796,50897,101
12.9862203598,80.2586517334,50897,55638,4741
12.9865598679,80.2587280273,55638,59730,4092
12.9866104126,80.2588195801,59730,61361,1631
12.986749649,80.2588272095,61361,62808,1447
12.9866399765,80.2586669922,62808,63021,213
12.9867095947,80.2588195801,63021,63335,314
12.9866199493,80.2587203979,63335,63538,203
12.9866199493,80.2587203979,63538,63548,10
12.9867200851,80.2587966919,63548,64894,1346
12.9866199493,80.2586975098,64894,65249,355
12.986700058,80.2588424683,65249,72878,7629
12.9865999222,80.2587585449,72878,72898,20
12.9865999222,80.2587585449,72898,72909,11
12.9866600037,80.2589416504,72909,72949,40
12.9866600037,80.2589416504,72949,72960,11
12.9866600037,80.259147644,72960,72970,10
12.9866504669,80.2593536377,72970,72980,10
12.9867897034,80.2594680786,72980,74053,1073
12.9866199493,80.2595825195,74053,75896,1843
12.9866104126,80.2595672607,75896,78691,2795
12.9868001938,80.2596206665,78691,78853,162
12.9865398407,80.2595596313,78853,80180,1327
12.9866800308,80.2594985962,80180,80332,152
12.9865999222,80.2595367432,80332,80818,486
12.9864997864,80.2597122192,80818,80940,122
12.9865703583,80.2595672607,80940,84231,3291
12.9866800308,80.2595825195,84231,85709,1478
