latitude,longitude,Time_Start,Time_Stop,TimeTaken
13.0145397186,80.2257537842,19,29,
13.0143404007,80.2253799438,86384,86394,
12.9982700348,80.2568130493,14,24,
12.9978599548,80.2564697266,86389,86399,
12.9868803024,80.2590484619,20,30,
12.9871797562,80.2585830688,86385,86395,
12.9984397888,80.2570495605,11,21,
12.9982595444,80.2568664551,86387,86397,
12.9966602325,80.1912384033,12,22,
12.9966602325,80.1912002563,86387,86398,
13.0348300934,80.2299728394,13,23,
13.014289856,80.2235717773,86043,86053,
13.0756998062,80.2762832642,3259,3259,
13.0761699677,80.2758178711,76893,76928,
12.9767999649,80.2225494385,17,27,
13.0145397186,80.2250900269,86379,86389,
12.9966602325,80.1908569336,20,30,
12.9967498779,80.1911468506,86385,86395,
12.9971399307,80.191947937,14,24,
12.9970197678,80.1918411255,86382,86392,
12.9972496033,80.2567596436,14,24,
12.9971704483,80.2568511963,86385,86395,
12.9965600967,80.1908111572,17,27,
12.9974403381,80.1917114258,86384,86394,
13.0451498032,80.2126464844,35790,35790,
13.0311098099,80.2239074707,43786,43786,
12.9482898712,80.1433181763,11,21,
12.9483699799,80.1434402466,86383,86393,
13.0857601166,80.2851104736,40737,40748,
13.1194896698,80.2580871582,86389,86398,
13.0760498047,80.275390625,13,23,
13.0758600235,80.2753829956,86380,86390,
12.9984502792,80.2568206787,22911,22921,
12.997710228,80.2561264038,82957,82967,
12.8254098892,80.1638031006,22334,22344,
13.014289856,80.2257232666,83718,83728,
12.9983901978,80.2572631836,21,31,
12.8098802567,80.2275695801,86384,86394,
13.0761098862,80.2755279541,13,13,
13.0755596161,80.2751922607,86349,86349,
12.9866504669,80.2589492798,19,29,
12.9868497849,80.2591781616,86389,86399,
13.0345602036,80.2053909302,11,21,
13.0340595245,80.2058792114,86389,86399,
12.8986902237,80.1806182861,20,30,
12.8986902237,80.180480957,86386,86396,
12.9943199158,80.2068405151,16,26,
12.9949998856,80.206741333,86389,86399,
13.0988798141,80.2404937744,11,21,
13.0987796783,80.2412185669,86383,86393,
12.9869499207,80.2593688965,17,27,
12.9869003296,80.2590789795,86383,86393,
12.9969596863,80.190788269,15,25,
12.9969797134,80.1913833618,86381,86392,
12.9881896973,80.2237167358,15,26,
12.9881095886,80.2236785889,86383,86393,
13.0264396667,80.2662734985,13,23,
13.0262203217,80.2660064697,86386,86396,
13.0508403778,80.2059402466,11,21,
13.050160408,80.2072296143,86386,86396,
12.997300148,80.2571029663,13,23,
12.9978504181,80.2571105957,86384,86394,
13.0989398956,80.2407226563,19,30,
13.0988101959,80.2410812378,86386,86396,
13.0142402649,80.225730896,16,26,
13.0145797729,80.2256088257,86382,86392,
13.0145902634,80.2265472412,12,22,
13.011879921,80.2130126953,86388,86398,
13.0330295563,80.2304916382,13,23,
13.0330295563,80.2305526733,86382,86392,
12.9884300232,80.2239227295,20,30,
12.9881496429,80.223777771,86382,86392,
13.0146598816,80.2258605957,12,22,
13.0144996643,80.2259063721,86388,86398,
13.0263795853,80.2656707764,18,28,
13.0261898041,80.2659683228,86383,86393,
13.0748596191,80.2755889893,20,30,
13.0747203827,80.275138855,86387,86397,
12.9974603653,80.2572631836,6061,6071,
12.9975004196,80.2572479248,6165,6176,
12.9979000092,80.2564620972,20,30,
12.9979000092,80.2564620972,86386,86396,
13.0146303177,80.225151062,20,30,
13.0142002106,80.2259979248,86387,86397,
12.9983100891,80.2569885254,19,29,
12.9979200363,80.2568817139,86385,86395,
12.9974899292,80.2573471069,11,21,
12.9976902008,80.2573776245,86384,86394,
