latitude,longitude,Time_Start,Time_Stop,TimeTaken
13.0079803467,80.2132263184,21959,21979,20
12.9814195633,80.242767334,22919,22939,20
12.9871101379,80.2591171265,24243,24273,30
12.9877796173,80.2516403198,24437,24466,29
12.976149559,80.2210235596,25580,25610,30
12.9869804382,80.2590866089,27693,27713,20
12.9812898636,80.2378997803,28190,28218,28
12.9771900177,80.2226791382,28503,28523,20
13.0153999329,80.2248687744,29322,29349,27
13.0197000504,80.2245178223,29413,29433,20
13.034040451,80.2304534912,29675,29696,21
13.0342102051,80.2299194336,29807,29827,20
12.9809799194,80.2463607788,33009,33029,20
12.9975404739,80.2161178589,35228,35247,19
13.0037498474,80.2119903564,35380,35407,27
13.0079097748,80.2130813599,35481,35511,30
13.0154800415,80.2249221802,35703,35723,20
13.02602005,80.2312011719,35965,35986,21
13.0339603424,80.2304382324,36108,36138,30
12.9840402603,80.2227096558,38025,38045,20
12.9813699722,80.242729187,38580,38600,20
12.980099678,80.2521820068,38711,38731,20
12.9798603058,80.2522888184,40624,40644,20
12.9812402725,80.2378463745,40846,40867,21
12.9805898666,80.2289581299,41038,41057,19
12.9864501953,80.2229537964,41413,41432,19
12.9910202026,80.2198562622,41554,41575,21
12.999420166,80.2144622803,41746,41766,20
13.0078496933,80.2130508423,41908,41938,30
13.0155897141,80.2250366211,42151,42171,20
13.0195198059,80.2243804932,42232,42252,20
13.0219497681,80.2261962891,42303,42323,20
13.0230398178,80.227432251,43799,43829,30
13.0199298859,80.2248764038,43899,43919,20
13.0087604523,80.2138519287,44375,44395,20
13.0084695816,80.2135391235,44426,44446,20
13.0079898834,80.2132720947,44466,44486,20
12.9761400223,80.2215499878,45146,45166,20
12.9816703796,80.2333374023,45358,45378,20
12.9812803268,80.2385864258,45449,45469,20
12.9872398376,80.2589416504,45956,45976,20
12.9875097275,80.2566299438,46501,46521,20
12.9877099991,80.2548370361,46561,46582,21
12.981300354,80.2379608154,47007,47027,20
12.9806098938,80.2289123535,47199,47219,20
12.9771900177,80.2226486206,47371,47391,20
12.9826202393,80.2218322754,47532,47552,20
12.9913597107,80.219619751,47776,47806,30
13.0303497314,80.2306900024,48767,48787,20
13.0338497162,80.2303771973,48910,48930,20
13.0349397659,80.2301712036,49011,49031,20
13.0269403458,80.2329177856,49294,49314,20
13.0198898315,80.2247695923,49517,49547,30
13.0149803162,80.2251586914,50274,50294,20
13.0153398514,80.2253189087,50314,50344,30
13.0144996643,80.2262115479,50932,50952,20
12.995059967,80.2170562744,51509,51539,30
12.9765701294,80.2212600708,51842,51862,20
12.9762496948,80.221572876,51891,51913,22
12.9819402695,80.2327423096,52095,52115,20
12.9872903824,80.2591323853,52672,52692,20
12.9871902466,80.2595596313,52702,52723,21
12.9870996475,80.2596435547,52733,52753,20
12.9865598679,80.2591018677,52854,52884,30
12.9871797562,80.2591171265,53035,53065,30
12.9873304367,80.2589263916,53065,53086,21
12.9799203873,80.2526931763,53299,53319,20
12.9816198349,80.2333526611,53572,53592,20
12.9771499634,80.2226333618,53825,53845,20
12.9828195572,80.2219009399,53966,53986,20
12.9863595963,80.2229232788,54067,54087,20
13.0078601837,80.2130584717,54512,54533,21
13.0197601318,80.2245483398,54767,54797,30
13.0246295929,80.2288894653,54890,54910,20
13.0325498581,80.2305221558,55102,55132,30
13.0260000229,80.2314300537,56194,56214,20
12.9761600494,80.2216186523,57613,57633,20
12.9871101379,80.2596511841,58392,58422,30
12.9815998077,80.2333679199,61020,61040,20
12.987279892,80.2593536377,62731,62761,30
12.9873600006,80.2588424683,63652,63682,30
12.9873800278,80.2582473755,63712,63733,21
12.9877195358,80.2550201416,64400,64420,20
12.9878396988,80.2530593872,64451,64471,20
12.9813203812,80.2427978516,64864,64884,20
12.9806203842,80.2289581299,65118,65139,21
12.9771099091,80.2226791382,65270,65290,20
12.9912004471,80.2197113037,65633,65654,21
12.9943799973,80.2174301147,65706,65726,20
13.0148000717,80.224319458,66264,66284,20
13.0269403458,80.2329025269,67660,67680,20
13.0260400772,80.2316818237,67710,67730,20
13.0245895386,80.2290420532,67771,67791,20
13.0144796371,80.2261734009,68013,68033,20
13.0085496902,80.2135925293,68316,68336,20
13.0049104691,80.2124862671,68610,68640,30
12.9970502853,80.2165222168,68832,68853,21
12.9876098633,80.2230606079,69088,69106,18
12.9858503342,80.2229690552,69157,69177,20
12.9833698273,80.2222213745,69351,69381,30
12.976269722,80.2216110229,69512,69542,30
12.9816198349,80.2304611206,69674,69694,20
12.9871397018,80.2595062256,70481,70501,20
12.9875297546,80.2562179565,70885,70915,30
12.9798402786,80.2522583008,71331,71351,20
12.9770698547,80.22265625,71907,71937,30
12.9828395844,80.2218933105,72108,72128,20
13.0195503235,80.2244110107,72940,72962,22
13.0243501663,80.2284622192,73063,73093,30
13.0292596817,80.230758667,73214,73234,20
13.0293903351,80.2308578491,73751,73771,20
12.9839096069,80.2225723267,74857,74887,30
12.9813899994,80.242767334,75414,75434,20
12.9814100266,80.2428512573,75434,75454,20
12.9801702499,80.2521591187,75555,75576,21
12.9876699448,80.2562789917,75838,75859,21
12.9868898392,80.2590103149,76546,76567,21
12.9812402725,80.23802948,77205,77225,20
12.9771003723,80.2227096558,77539,77559,20
12.9913396835,80.2195892334,77853,77882,29
12.9960603714,80.2164993286,78033,78055,22
13.0074796677,80.2127609253,78288,78318,30
13.0077800751,80.2129669189,78328,78357,29
12.9786596298,80.2526092529,17847,17867,20
12.9652099609,80.247428894,18028,18048,20
12.9339103699,80.2330093384,18462,18482,20
12.8995399475,80.2279281616,18884,18906,22
12.8764200211,80.2266235352,19188,19217,29
12.8792295456,80.2109909058,19410,19430,20
12.8744802475,80.2101135254,19511,19541,30
12.879240036,80.2110137939,19833,19854,21
12.8766403198,80.2268829346,20055,20074,19
12.9067296982,80.2282333374,20529,20549,20
12.9336395264,80.232749939,20902,20923,21
12.9397201538,80.2356491089,20993,21013,20
12.956319809,80.2433395386,21316,21346,30
12.9799604416,80.2522888184,21689,21709,20
12.9812803268,80.237953186,21921,21941,20
12.9816503525,80.2333221436,22002,22022,20
12.9771995544,80.2226867676,22244,22264,20
13.007349968,80.2098312378,22879,22909,30
12.9764699936,80.2217636108,25481,25511,30
12.9813404083,80.2387084961,25764,25784,20
12.9799604416,80.2525177002,25955,25975,20
12.9564695358,80.2436828613,26318,26338,20
12.9133396149,80.2293319702,26893,26923,30
12.9016304016,80.2280502319,27075,27095,20
12.8744602203,80.2100982666,27781,27801,20
12.8792896271,80.2110137939,28688,28718,30
12.8852300644,80.2266311646,29061,29082,21
12.8942098618,80.2275009155,29263,29283,20
12.906539917,80.2281570435,29505,29525,20
12.926320076,80.2309036255,29787,29808,21
12.9336099625,80.2326889038,29898,29919,21
