latitude,longitude,Time_Start,Time_Stop,TimeTaken
12.9869403839,80.2590026855,7980,8030,50
12.9869003296,80.2588729858,8030,8222,192
12.986989975,80.2590408325,12418,12458,40
12.9867801666,80.2588195801,18804,18864,60
12.9869699478,80.2590103149,18874,18935,61
12.9561100006,80.1859436035,20822,21013,191
12.9753398895,80.2206268311,21951,21982,31
12.9876899719,80.2557220459,22698,22738,40
12.9873104095,80.2590332031,22789,22829,40
12.9872198105,80.2595672607,22849,22910,61
12.9872398376,80.2584381104,27570,27611,41
12.9876098633,80.2559890747,27671,27782,111
13.0322303772,80.2775421143,28731,28771,40
13.0431003571,80.2795562744,29013,29064,51
13.0095701218,80.2592163086,32927,32987,60
13.0032596588,80.2568206787,33179,33250,71
12.9972801208,80.2559204102,33411,33472,61
12.9907197952,80.2560119629,33572,33603,31
12.9881696701,80.255821228,33673,33704,31
12.9770498276,80.259147644,34036,34087,51
12.9759597778,80.2589569092,34137,34218,81
12.9618501663,80.2562866211,34500,34531,31
12.958530426,80.2554397583,34682,34773,91
12.9626903534,80.2564697266,34864,34904,40
12.9876098633,80.2560272217,35528,35701,173
12.9963302612,80.2558670044,35882,35933,51
12.9990596771,80.2560119629,35993,36044,51
13.0061101913,80.2573699951,36175,36215,40
13.0161304474,80.2594604492,36508,36578,70
13.0859003067,80.2835235596,38202,38251,49
13.0880298615,80.2836990356,38947,38997,50
13.0883998871,80.2851409912,39138,39239,101
13.0887699127,80.2899703979,39360,39401,41
13.002790451,80.2567901611,41025,41075,50
12.9777603149,80.2590789795,41791,41862,71
12.9146299362,80.25025177,42840,42880,40
12.9151096344,80.2502975464,42890,42941,51
12.942199707,80.2532272339,43697,43798,101
12.948340416,80.2544326782,43889,44081,192
12.9847602844,80.2577209473,44787,44867,80
12.9849996567,80.2576980591,44877,44908,31
12.9868803024,80.2580108643,44948,44988,40
12.9875497818,80.2562332153,45029,45099,70
12.9959201813,80.2558670044,45281,45321,40
12.9987001419,80.2560195923,45412,45452,40
13.0225296021,80.2717895508,46108,46189,81
13.0339097977,80.2774200439,46622,46673,51
13.0884504318,80.2901306152,47591,47692,101
13.0854701996,80.2835464478,47863,47912,49
13.0860004425,80.2835235596,47924,47964,40
13.0882396698,80.2834014893,48751,48872,121
13.0881900787,80.2831573486,49497,49598,101
13.0866804123,80.2836990356,55216,55286,70
13.0880203247,80.2838668823,59512,59704,192
13.0880804062,80.2839584351,59714,59895,181
13.0880804062,80.2838973999,60127,60238,111
13.0887804031,80.2901687622,63537,63607,70
13.018819809,80.2624435425,65121,65161,40
13.0187196732,80.2614364624,65211,65242,31
13.0025997162,80.2567367554,65585,65635,50
12.9987201691,80.256111145,65716,65766,50
12.9886703491,80.2559814453,65988,66028,40
12.9850702286,80.2596664429,66180,66240,60
12.9766302109,80.2591323853,66412,66462,50
12.9757003784,80.2589111328,66511,66543,32
12.9696903229,80.2578277588,66644,66684,40
12.9385900497,80.2528076172,67269,67300,31
12.9188995361,80.2509384155,67572,67632,60
12.914850235,80.2503662109,67743,67844,101
12.9247703552,80.2512207031,68036,68137,101
12.9634504318,80.2565536499,68903,68944,41
12.9695701599,80.2577819824,69085,69125,40
12.9764900208,80.259147644,69267,69307,40
12.9867200851,80.2580413818,69579,69650,71
12.9870796204,80.2584686279,76620,76691,71
12.9981098175,80.2571334839,1202,1243,41
12.9982995987,80.2569503784,19008,19188,180
12.9977397919,80.2562713623,19583,19634,51
12.8394498825,80.2276687622,24921,24972,51
12.9005203247,80.2278137207,25598,25638,40
12.9633798599,80.2465362549,26424,26466,42
12.9875802994,80.251411438,26759,26819,60
12.9967603683,80.2559127808,27021,27072,51
13.0067100525,80.2530822754,27334,27374,40
13.0065803528,80.2533493042,29020,29121,101
12.9925203323,80.256111145,29494,29545,51
12.9896602631,80.2559585571,29615,29666,51
12.9892997742,80.2558822632,29666,29716,50
12.986989975,80.2556991577,29767,29817,50
12.9861097336,80.2554397583,29868,29958,90
12.9499797821,80.2411117554,30493,30584,91
12.9240198135,80.2307815552,31049,31200,151
12.913310051,80.2292861938,31331,31382,51
12.9055595398,80.2282409668,31513,31614,101
12.8987998962,80.2278900146,32088,32129,41
12.8936004639,80.2275390625,32229,32290,61
12.892999649,80.2274398804,32320,32381,61
12.8398599625,80.2276611328,33219,33259,40
12.8321695328,80.2291412354,33340,33380,40
12.7702598572,80.1845626831,34993,35041,48
12.7615003586,80.1847915649,35184,35244,60
12.7619304657,80.1848907471,35264,35374,110
12.7860202789,80.2202529907,36130,36181,51
12.831029892,80.2293624878,36696,36766,70
12.8394498825,80.2275695801,36877,36908,31
12.8990001678,80.2277603149,37574,37655,81
12.8993597031,80.2278137207,37665,37705,40
12.9056301117,80.2281570435,37856,37887,31
12.996509552,80.2558288574,39845,39885,40
12.9975204468,80.2570495605,39986,40026,40
12.9975004196,80.256942749,40037,40168,131
12.9990501404,80.2560806274,40249,40299,50
13.0062599182,80.2574081421,40450,40501,51
13.0066995621,80.2533187866,40602,40662,60
13.0066204071,80.2570571899,41167,41217,50
13.0016498566,80.2566604614,41328,41379,51
12.9885902405,80.2559204102,41702,41793,91
12.9072599411,80.2283401489,43054,43105,51
12.9013795853,80.2279129028,43185,43216,31
12.8993301392,80.2278366089,43276,43307,31
12.7874202728,80.2208328247,44609,44649,40
12.7871799469,80.220703125,44649,44699,50
12.7870903015,80.2206726074,44699,44730,31
12.7846097946,80.2196121216,44800,44831,31
12.7614803314,80.1848373413,45598,45739,141
12.9005098343,80.2277908325,48171,48272,101
12.956199646,80.2432785034,49029,49069,40
12.9649000168,80.2471694946,49191,49251,60
12.9796495438,80.2526321411,49483,49534,51
12.9975595474,80.2559127808,49937,49968,31
12.9976701736,80.256072998,51441,51472,31
13.005610466,80.2573013306,51674,51705,31
13.0066204071,80.257232666,52160,52231,71
13.0026397705,80.2567367554,52291,52331,40
12.9882297516,80.255821228,52624,52705,81
12.9568395615,80.2438201904,53240,53341,101
12.9564800262,80.2437286377,53341,53381,40
12.9068202972,80.2282562256,54066,54118,52
12.8992795944,80.2278671265,54209,54249,40
12.7862596512,80.2203521729,55591,55632,41
12.7614603043,80.1848220825,56460,56551,91
12.7845802307,80.219581604,57540,57571,31
12.7850503922,80.2197570801,57591,57662,71
12.7855596542,80.2200469971,57682,57762,80
12.7860898972,80.2203598022,57783,57823,40
12.8389101028,80.227897644,58519,58620,101
12.8392801285,80.2277832031,58620,58681,61
12.8999900818,80.2278671265,59509,59559,50
12.9050197601,80.2281494141,59670,59741,71
12.9633903503,80.2466430664,60609,60659,50
12.9794101715,80.2525634766,60891,60922,31
12.9861001968,80.2518310547,61013,61164,151
12.987950325,80.2537002563,61245,61376,131
12.9990997314,80.2561264038,61689,61739,50
13.0057296753,80.2573471069,61871,61941,70
13.0065202713,80.2530670166,62042,62133,91
13.0038995743,80.256980896,63425,63475,50
13.0022497177,80.2566986084,63526,63586,60
12.9808702469,80.2527999878,64091,64152,61
12.7868700027,80.2205734253,66766,66837,71
12.7860603333,80.2202529907,66867,66917,50
12.7672595978,80.1830596924,67612,67683,71
12.7865495682,80.2204208374,69722,69762,40
12.8306398392,80.2294387817,70297,70337,40
12.830789566,80.2293701172,70337,70368,31
12.8552703857,80.2263717651,70751,70852,101
12.9046897888,80.2280578613,71529,71599,70
12.9058303833,80.2281112671,71629,71700,71
12.9487495422,80.2405166626,72306,72346,40
12.9832801819,80.2524719238,72881,72972,91
12.9878396988,80.2539367676,73123,73214,91
12.9968204498,80.1912918091,3878,3979,101
12.9968004227,80.1911087036,17536,17697,161
12.9967803955,80.1910476685,40296,40438,142
12.9967403412,80.1911468506,49644,49735,91
12.9968996048,80.1912994385,59425,59617,192
12.9967498779,80.1911621094,60485,60586,101
13.0348300934,80.2299728394,13,54,41
13.0348796844,80.229850769,134,195,61
13.0348300934,80.2297592163,245,315,70
13.0349702835,80.2297592163,487,557,70
13.0348300934,80.2300262451,900,1051,151
13.0347900391,80.2299804688,1091,1202,111
13.0348300934,80.2300186157,1252,1343,91
13.0347995758,80.2299880981,1343,1404,61
13.0348501205,80.2301177979,1595,1635,40
13.034910202,80.2302474976,1676,1776,100
13.0347299576,80.2299194336,1827,1887,60
13.0349998474,80.2299880981,1887,1958,71
13.0348396301,80.2300186157,1978,2159,181
13.034819603,80.2299804688,2199,2280,81
13.0347499847,80.2300415039,2290,2401,111
13.034819603,80.2299423218,2401,2492,91
13.0348596573,80.2300186157,2492,2532,40
13.0343704224,80.2300415039,2572,2643,71
13.0349597931,80.2296829224,2693,2824,131
13.0347003937,80.2297592163,2864,2965,101
13.0348501205,80.2300415039,3096,3237,141
13.0354604721,80.23021698,3277,3308,31
13.0348701477,80.2298202515,3328,3388,60
13.0347995758,80.2298583984,3449,3499,50
13.0350103378,80.2300186157,3539,3570,31
13.0349397659,80.2299423218,3570,3751,181
13.0348796844,80.2300720215,3751,3912,161
13.0348596573,80.2300109863,3922,4073,151
13.0350399017,80.2300262451,4083,4234,151
13.0349197388,80.229927063,4234,4275,41
13.0347900391,80.2298965454,4275,4335,60
13.0347499847,80.2300491333,4345,4386,41
13.0348596573,80.2299575806,4416,4466,50
13.034819603,80.2298202515,4869,4980,111
13.034910202,80.2301483154,5061,5121,60
13.0348300934,80.2299728394,5121,5171,50
13.0348396301,80.2299804688,5171,5252,81
13.0347900391,80.2298202515,5262,5312,50
13.0349302292,80.2302322388,5333,5373,40
13.0349702835,80.2300491333,5423,5514,91
13.034819603,80.2299880981,5524,5574,50
13.0347700119,80.2297210693,5947,6008,61
13.0350103378,80.2307510376,7136,7257,121
13.0348796844,80.2299880981,7539,7579,40
13.0347700119,80.229888916,7720,7781,61
13.0348796844,80.2302017212,7892,7982,90
13.0344600677,80.229927063,8275,8315,40
13.0346298218,80.2300720215,8536,8577,41
13.0337295532,80.2295913696,8788,8889,101
13.0356302261,80.2303924561,8938,8980,42
13.0349798203,80.2299499512,8980,9060,80
13.0345897675,80.229927063,9091,9191,100
13.0349302292,80.229927063,9766,9957,191
13.0348501205,80.2300186157,9957,10048,91
13.0349302292,80.2300491333,10058,10169,111
13.0347795486,80.2299804688,10179,10259,80
13.0348901749,80.2300186157,10259,10290,31
13.0348901749,80.2300186157,10290,10330,40
13.0348997116,80.2300796509,10441,10491,50
13.0346698761,80.2302932739,10834,10904,70
13.0348596573,80.2299575806,10904,10955,51
13.0348901749,80.2300033569,10955,10995,40
13.0348300934,80.2299499512,11116,11186,70
13.0348901749,80.2300720215,11509,11630,121
13.0347003937,80.2296981812,11791,11851,60
13.0348300934,80.2298965454,11851,11932,81
13.0346803665,80.2301101685,11962,12022,60
13.0347604752,80.2299118042,12365,12516,151
13.0348796844,80.2299499512,12607,12647,40
13.0348100662,80.2299804688,12788,12869,81
13.0347700119,80.2301177979,12899,13020,121
13.0347003937,80.2300872803,13030,13141,111
13.0350103378,80.2302017212,13171,13322,151
13.0344600677,80.2302322388,36656,36696,40
13.0352602005,80.2295532227,36727,36767,40
13.0347499847,80.2296600342,37069,37160,91
13.0340299606,80.2300415039,37160,37301,141
13.0349502563,80.2294692993,37311,37462,151
13.0346002579,80.2301101685,37462,37593,131
13.0342998505,80.2299575806,37593,37643,50
13.033539772,80.229927063,37674,37734,60
13.0341396332,80.2303009033,37764,37795,31
13.0340499878,80.2302093506,37795,37875,80
13.0272102356,80.2322692871,38107,38198,91
13.0274295807,80.2329483032,38218,38308,90
12.9422397614,80.1327819824,44786,44817,31
12.9557304382,80.1430587769,45068,45099,31
12.957449913,80.1440124512,45099,45230,131
12.9726696014,80.1518936157,45330,45371,41
12.9782600403,80.1604995728,45451,45622,171
12.9980697632,80.1915435791,45945,46056,111
13.0016698837,80.1990432739,46076,46156,80
13.0062303543,80.2027130127,46166,46227,61
13.0087003708,80.2102432251,46277,46358,81
13.0103302002,80.2154006958,46408,46469,61
13.012260437,80.2207794189,46469,46660,191
12.9275302887,80.118888855,50952,50992,40
12.9254102707,80.1171722412,51021,51073,52
12.924249649,80.1155471802,51073,51113,40
12.9170398712,80.1073532104,51194,51254,60
12.9126996994,80.1015777588,51254,51315,61
12.9058504105,80.0962219238,51355,51425,70
12.885020256,80.0701370239,52010,52090,80
12.8816003799,80.0739364624,52181,52312,131
12.8800802231,80.0765914917,52635,52666,31
12.882349968,80.0732727051,52958,53008,50
12.8887300491,80.0701293945,53179,53260,81
12.8913097382,80.0716018677,53270,53310,40
12.8919296265,80.0786209106,53330,53371,41
12.9056797028,80.0953292847,53663,53703,40
12.9160995483,80.105506897,53985,54066,81
12.9730195999,80.1525115967,55194,55325,131
12.9802904129,80.1644821167,55355,55436,81
12.9869003296,80.1736221313,55466,55527,61
12.9977397919,80.1912994385,55708,55748,40
12.9993801117,80.193687439,55748,55849,101
13.003279686,80.200668335,55849,55889,40
13.0051202774,80.2015533447,55899,55950,51
13.0074996948,80.2022171021,55970,56071,101
13.0231895447,80.2264328003,56504,56564,60
13.0338897705,80.2304077148,56856,56897,41
13.0348300934,80.2299423218,56917,56957,40
13.0342302322,80.2297897339,57562,57602,40
13.0343198776,80.2302017212,57662,57693,31
13.0330600739,80.2330093384,57803,57914,111
13.0274801254,80.2321090698,57943,57975,32
13.0269699097,80.2328186035,57975,58025,50
13.0144701004,80.2261428833,58257,58317,60
13.0107803345,80.2269897461,58317,58448,131
13.010720253,80.2162399292,58478,58519,41
13.0084295273,80.2136688232,58529,58569,40
13.0082502365,80.2135314941,58569,58630,61
13.0063800812,80.2093811035,58791,58932,141
13.0059995651,80.2030181885,58942,59022,80
13.0029497147,80.2010726929,59033,59194,161
12.9961204529,80.1894226074,59194,59234,40
12.9956302643,80.1885681152,59244,59335,91
12.9608297348,80.1457290649,59909,59969,60
12.956870079,80.1434020996,59990,60030,40
12.929309845,80.1221313477,60502,60655,153
12.9272203445,80.1167984009,60705,60826,121
12.9095802307,80.1007003784,60917,60997,80
12.880399704,80.0767288208,62448,62539,91
12.8811597824,80.0745773315,62599,62639,40
12.8852596283,80.0727005005,62760,62831,71
12.9053401947,80.0952987671,63496,63536,40
12.9063997269,80.0961532593,63566,63616,50
12.9064903259,80.0962371826,63616,63687,71
12.9272098541,80.1181793213,64160,64231,71
12.9957799911,80.1887969971,65984,66024,40
13.0169000626,80.2252807617,66729,66770,41
13.0260295868,80.2308578491,66951,66990,39
13.0293397903,80.23072052,67132,67173,41
13.0346298218,80.2297668457,67455,67505,50
13.034330368,80.2297515869,67636,67687,51
13.0333204269,80.2290496826,67727,67868,141
13.0339298248,80.2294235229,68009,68068,59
13.0341501236,80.2297134399,68180,68241,61
13.0258598328,80.2322006226,68755,68805,50
13.0074796677,80.2055511475,70115,70155,40
12.9804000854,80.163520813,71012,71043,31
12.9679098129,80.1495285034,71375,71425,50
12.9257097244,80.1173400879,72362,72393,31
12.8802900314,80.0765914917,73743,73813,70
12.8802700043,80.0766677856,73833,73864,31
12.8802204132,80.0765762329,73884,73924,40
12.8802404404,80.0764694214,73974,74125,151
12.8817396164,80.0745925903,74428,74518,90
12.8855304718,80.0695877075,74609,74789,180
12.891409874,80.0702362061,74789,74881,92
12.8921403885,80.0789794922,74901,74932,31
12.8974399567,80.0891876221,75173,75234,61
12.9065904617,80.0964279175,75768,75869,101
13.0338497162,80.2301712036,79355,79395,40
13.0339899063,80.23021698,79474,79506,32
13.0339698792,80.2304916382,79536,79596,60
13.0338602066,80.230430603,79617,79667,50
13.0338897705,80.2304000854,79677,79717,40
13.0340204239,80.2305297852,79778,79818,40
13.034119606,80.2306289673,79848,79919,71
13.0260400772,80.2324905396,80171,80231,60
13.0120401382,80.2205429077,80513,80584,71
13.0104904175,80.2158432007,80584,80695,111
13.0037698746,80.2125091553,80735,80785,50
13.0080099106,80.209777832,80886,80997,111
13.0030403137,80.2017593384,81047,81118,71
12.9957895279,80.1891098022,81198,81269,71
12.9899196625,80.1799926758,81349,81531,182
12.9793901443,80.1624984741,81581,81692,111
12.9658498764,80.1484832764,81793,81873,80
12.953499794,80.1417922974,81934,81974,40
12.9355096817,80.1274871826,82266,82327,61
12.9296998978,80.1203918457,82397,82438,41
12.9283704758,80.119758606,82629,82710,81
12.9278697968,80.1196670532,82819,82861,42
12.9272699356,80.1188812256,82911,82950,39
12.9268198013,80.1180877686,83022,83092,70
12.9265403748,80.1182022095,83092,83223,131
12.9099998474,80.1006088257,83292,83363,71
12.9088001251,80.1000823975,83403,83453,50
12.9067497253,80.0967407227,83624,83655,31
12.8927497864,80.0853500366,83927,84118,191
12.9138002396,80.1014022827,84148,84179,31
12.9170703888,80.1073608398,84209,84269,60
12.9226999283,80.1137313843,84300,84350,50
12.9857501984,80.1736526489,85317,85448,131
13.0045700073,80.2008132935,85670,85841,171
13.0103902817,80.2161636353,85912,85961,49
13.0120401382,80.2211074829,85961,86021,60
13.0779104233,80.2761764526,28224,28257,33
13.0810604095,80.2751998901,28286,28317,31
13.0817403793,80.2755966187,28347,28378,31
13.087770462,80.2839813232,28571,28682,111
13.0878295898,80.2839889526,28682,28722,40
13.0884504318,80.2851715088,28885,28964,79
13.0230302811,80.2726593018,30140,30190,50
13.0218801498,80.2711791992,30241,30311,70
13.0210399628,80.270111084,30352,30473,121
13.0066204071,80.2519989014,30898,30948,50
13.0067100525,80.2489471436,31019,31110,91
13.0066900253,80.2405166626,31321,31362,41
12.9952602386,80.2169494629,31859,31890,31
12.9959001541,80.2166213989,33232,33293,61
13.0114002228,80.2231216431,33567,33639,72
13.0083198547,80.2334823608,33952,34053,101
