No,day,month,latitude,longitude,bus_id,seconds,No
1169,1,3,13.05039978,80.20635986,45214920406,162,1169
1245,1,3,13.05041027,80.20636749,45214920406,172,1245
1319,1,3,13.05043983,80.20633698,45214920406,182,1319
1392,1,3,13.05041027,80.20633698,45214920406,192,1392
1464,1,3,13.05039978,80.20630646,45214920406,202,1464
1482,1,3,13.05039978,80.20630646,45214920406,205,1482
1483,1,3,13.05039978,80.20630646,45214920406,205,1483
1484,1,3,13.05039978,80.20630646,45214920406,205,1484
1485,1,3,13.05039978,80.20630646,45214920406,205,1485
1486,1,3,13.05039978,80.20630646,45214920406,205,1486
1487,1,3,13.05039978,80.20630646,45214920406,205,1487
1488,1,3,13.05039978,80.20630646,45214920406,205,1488
1489,1,3,13.05039978,80.20630646,45214920406,205,1489
1490,1,3,13.05039978,80.20630646,45214920406,205,1490
1491,1,3,13.05039978,80.20630646,45214920406,205,1491
1492,1,3,13.05039978,80.20630646,45214920406,205,1492
1493,1,3,13.05039978,80.20630646,45214920406,205,1493
1494,1,3,13.05039978,80.20630646,45214920406,205,1494
1495,1,3,13.05039978,80.20630646,45214920406,205,1495
1496,1,3,13.05039978,80.20630646,45214920406,205,1496
1497,1,3,13.05039978,80.20630646,45214920406,205,1497
1498,1,3,13.05039978,80.20630646,45214920406,205,1498
1499,1,3,13.05039978,80.20630646,45214920406,205,1499
1500,1,3,13.05039978,80.20630646,45214920406,205,1500
1501,1,3,13.05039978,80.20630646,45214920406,205,1501
1502,1,3,13.05039978,80.20630646,45214920406,205,1502
1503,1,3,13.05039978,80.20630646,45214920406,205,1503
1504,1,3,13.05039978,80.20630646,45214920406,205,1504
1505,1,3,13.05039978,80.20630646,45214920406,205,1505
3273,1,3,13.05041981,80.20613098,45214920406,464,3273
3348,1,3,13.05045033,80.20619202,45214920406,475,3348
3422,1,3,13.05045033,80.20619202,45214920406,485,3422
3497,1,3,13.05045033,80.20619202,45214920406,495,3497
3568,1,3,13.05045033,80.20619202,45214920406,505,3568
3641,1,3,13.05045033,80.20619202,45214920406,515,3641
3650,1,3,13.05045033,80.20619202,45214920406,516,3650
3651,1,3,13.05045033,80.20619202,45214920406,516,3651
3652,1,3,13.05045033,80.20619202,45214920406,516,3652
3653,1,3,13.05045033,80.20619202,45214920406,516,3653
3654,1,3,13.05045033,80.20619202,45214920406,516,3654
3655,1,3,13.05045033,80.20619202,45214920406,516,3655
3656,1,3,13.05045033,80.20619202,45214920406,516,3656
3657,1,3,13.05045033,80.20619202,45214920406,516,3657
3658,1,3,13.05045033,80.20619202,45214920406,516,3658
3659,1,3,13.05045033,80.20619202,45214920406,516,3659
3660,1,3,13.05045033,80.20619202,45214920406,516,3660
3661,1,3,13.05045033,80.20619202,45214920406,516,3661
3662,1,3,13.05045033,80.20619202,45214920406,516,3662
3663,1,3,13.05045033,80.20619202,45214920406,516,3663
3664,1,3,13.05045033,80.20619202,45214920406,516,3664
3665,1,3,13.05045033,80.20619202,45214920406,516,3665
3666,1,3,13.05045033,80.20619202,45214920406,516,3666
3667,1,3,13.05045033,80.20619202,45214920406,516,3667
3668,1,3,13.05045033,80.20619202,45214920406,516,3668
3669,1,3,13.05045033,80.20619202,45214920406,516,3669
3670,1,3,13.05045033,80.20619202,45214920406,516,3670
3671,1,3,13.05045033,80.20619202,45214920406,516,3671
