No,day,month,latitude,longitude,bus_id,seconds,No
15,1,3,13.01436996,80.22563934,45214920681,2,15
86,1,3,13.01436996,80.22563934,45214920681,12,86
161,1,3,13.01436996,80.22563934,45214920681,22,161
231,1,3,13.01436996,80.22563934,45214920681,32,231
303,1,3,13.01436996,80.22563934,45214920681,42,303
377,1,3,13.01436996,80.22563934,45214920681,52,377
448,1,3,13.01436996,80.22563934,45214920681,62,448
523,1,3,13.01436996,80.22563934,45214920681,73,523
596,1,3,13.01436996,80.22563934,45214920681,83,596
671,1,3,13.01436996,80.22563934,45214920681,93,671
741,1,3,13.01436996,80.22563934,45214920681,103,741
814,1,3,13.01436996,80.22563934,45214920681,113,814
887,1,3,13.01436996,80.22563934,45214920681,123,887
960,1,3,13.01436996,80.22563934,45214920681,133,960
1031,1,3,13.01436996,80.22563934,45214920681,143,1031
1102,1,3,13.01436996,80.22563934,45214920681,153,1102
1179,1,3,13.01436996,80.22563934,45214920681,163,1179
1253,1,3,13.01436996,80.22563934,45214920681,173,1253
1329,1,3,13.01436996,80.22563934,45214920681,184,1329
1401,1,3,13.01436996,80.22563934,45214920681,194,1401
1476,1,3,13.01436996,80.22563934,45214920681,204,1476
1573,1,3,13.01436996,80.22563934,45214920681,214,1573
1644,1,3,13.01436996,80.22563934,45214920681,224,1644
1715,1,3,13.01436996,80.22563934,45214920681,234,1715
1787,1,3,13.01436996,80.22563934,45214920681,244,1787
1860,1,3,13.01436996,80.22563934,45214920681,254,1860
1933,1,3,13.01436996,80.22563934,45214920681,264,1933
2006,1,3,13.01436996,80.22563934,45214920681,274,2006
2081,1,3,13.01436996,80.22563934,45214920681,285,2081
2190,1,3,13.01436996,80.22563934,45214920681,315,2190
2265,1,3,13.01436996,80.22563934,45214920681,325,2265
2335,1,3,13.01436996,80.22563934,45214920681,335,2335
2408,1,3,13.01436996,80.22563934,45214920681,345,2408
2481,1,3,13.01436996,80.22563934,45214920681,355,2481
2554,1,3,13.01436996,80.22563934,45214920681,365,2554
2626,1,3,13.01436996,80.22563934,45214920681,375,2626
2699,1,3,13.01436996,80.22563934,45214920681,385,2699
2774,1,3,13.01436996,80.22563934,45214920681,396,2774
2847,1,3,13.01436996,80.22563934,45214920681,406,2847
2919,1,3,13.01436996,80.22563934,45214920681,416,2919
2991,1,3,13.01436996,80.22563934,45214920681,426,2991
3063,1,3,13.01436996,80.22563934,45214920681,436,3063
3137,1,3,13.01436996,80.22563934,45214920681,446,3137
3209,1,3,13.01436996,80.22563934,45214920681,456,3209
3281,1,3,13.01436996,80.22563934,45214920681,466,3281
3355,1,3,13.01436996,80.22563934,45214920681,476,3355
3429,1,3,13.01436996,80.22563934,45214920681,486,3429
3504,1,3,13.01436996,80.22563934,45214920681,497,3504
3578,1,3,13.01436996,80.22563934,45214920681,507,3578
3677,1,3,13.01436996,80.22563934,45214920681,517,3677
3749,1,3,13.01436996,80.22563934,45214920681,527,3749
3821,1,3,13.01436996,80.22563934,45214920681,537,3821
3895,1,3,13.01436996,80.22563934,45214920681,547,3895
3968,1,3,13.01436996,80.22563934,45214920681,557,3968
4042,1,3,13.01436996,80.22563934,45214920681,567,4042
4112,1,3,13.01436996,80.22563934,45214920681,577,4112
4186,1,3,13.01436996,80.22563934,45214920681,587,4186
4259,1,3,13.01436996,80.22563934,45214920681,597,4259
4333,1,3,13.01436996,80.22563934,45214920681,608,4333
4403,1,3,13.01436996,80.22563934,45214920681,618,4403
4477,1,3,13.01436996,80.22563934,45214920681,628,4477
4551,1,3,13.01436996,80.22563934,45214920681,638,4551
4623,1,3,13.01436996,80.22563934,45214920681,648,4623
4693,1,3,13.01436996,80.22563934,45214920681,658,4693
4768,1,3,13.01436996,80.22563934,45214920681,668,4768
4841,1,3,13.01436996,80.22563934,45214920681,678,4841
4915,1,3,13.01436996,80.22563934,45214920681,688,4915
4986,1,3,13.01436996,80.22563934,45214920681,698,4986
5058,1,3,13.01436996,80.22563934,45214920681,709,5058
5130,1,3,13.01436996,80.22563934,45214920681,719,5130
5202,1,3,13.01436996,80.22563934,45214920681,729,5202
5275,1,3,13.01436996,80.22563934,45214920681,739,5275
5349,1,3,13.01436996,80.22563934,45214920681,749,5349
5423,1,3,13.01436996,80.22563934,45214920681,759,5423
5495,1,3,13.01436996,80.22563934,45214920681,769,5495
5568,1,3,13.01436996,80.22563934,45214920681,779,5568
5642,1,3,13.01436996,80.22563934,45214920681,789,5642
5716,1,3,13.01436996,80.22563934,45214920681,799,5716
5790,1,3,13.01436996,80.22563934,45214920681,809,5790
5865,1,3,13.01436996,80.22563934,45214920681,820,5865
5964,1,3,13.01436996,80.22563934,45214920681,830,5964
6038,1,3,13.01436996,80.22563934,45214920681,840,6038
6110,1,3,13.01436996,80.22563934,45214920681,850,6110
6183,1,3,13.01436996,80.22563934,45214920681,860,6183
6255,1,3,13.01436996,80.22563934,45214920681,870,6255
6329,1,3,13.01436996,80.22563934,45214920681,880,6329
6402,1,3,13.01436996,80.22563934,45214920681,890,6402
6473,1,3,13.01436996,80.22563934,45214920681,900,6473
6546,1,3,13.01436996,80.22563934,45214920681,910,6546
6620,1,3,13.01436996,80.22563934,45214920681,921,6620
6692,1,3,13.01436996,80.22563934,45214920681,931,6692
6764,1,3,13.01436996,80.22563934,45214920681,941,6764
6836,1,3,13.01436996,80.22563934,45214920681,951,6836
6908,1,3,13.01436996,80.22563934,45214920681,961,6908
6981,1,3,13.01436996,80.22563934,45214920681,971,6981
7053,1,3,13.01436996,80.22563934,45214920681,981,7053
7125,1,3,13.01436996,80.22563934,45214920681,991,7125
7199,1,3,13.01436996,80.22563934,45214920681,1001,7199
7273,1,3,13.01436996,80.22563934,45214920681,1011,7273
7345,1,3,13.01436996,80.22563934,45214920681,1021,7345
7419,1,3,13.01436996,80.22563934,45214920681,1032,7419
7492,1,3,13.01436996,80.22563934,45214920681,1042,7492
7564,1,3,13.01436996,80.22563934,45214920681,1052,7564
7637,1,3,13.01436996,80.22563934,45214920681,1062,7637
7710,1,3,13.01436996,80.22563934,45214920681,1072,7710
7783,1,3,13.01436996,80.22563934,45214920681,1082,7783
7855,1,3,13.01436996,80.22563934,45214920681,1092,7855
7930,1,3,13.01436996,80.22563934,45214920681,1102,7930
8004,1,3,13.01436996,80.22563934,45214920681,1112,8004
8080,1,3,13.01436996,80.22563934,45214920681,1122,8080
8154,1,3,13.01436996,80.22563934,45214920681,1133,8154
8249,1,3,13.01436996,80.22563934,45214920681,1143,8249
8322,1,3,13.01436996,80.22563934,45214920681,1153,8322
8393,1,3,13.01436996,80.22563934,45214920681,1163,8393
8463,1,3,13.01436996,80.22563934,45214920681,1173,8463
8534,1,3,13.01436996,80.22563934,45214920681,1183,8534
8605,1,3,13.01436996,80.22563934,45214920681,1193,8605
8678,1,3,13.01436996,80.22563934,45214920681,1203,8678
8751,1,3,13.01436996,80.22563934,45214920681,1213,8751
8821,1,3,13.01436996,80.22563934,45214920681,1223,8821
8893,1,3,13.01436996,80.22563934,45214920681,1233,8893
8969,1,3,13.01436996,80.22563934,45214920681,1244,8969
9037,1,3,13.01436996,80.22563934,45214920681,1254,9037
9110,1,3,13.01436996,80.22563934,45214920681,1264,9110
9180,1,3,13.01436996,80.22563934,45214920681,1274,9180
9251,1,3,13.01436996,80.22563934,45214920681,1284,9251
9321,1,3,13.01436996,80.22563934,45214920681,1294,9321
9393,1,3,13.01436996,80.22563934,45214920681,1304,9393
9461,1,3,13.01436996,80.22563934,45214920681,1314,9461
9535,1,3,13.01436996,80.22563934,45214920681,1324,9535
9605,1,3,13.01436996,80.22563934,45214920681,1334,9605
9687,1,3,13.01436996,80.22563934,45214920681,1345,9687
9757,1,3,13.01436996,80.22563934,45214920681,1355,9757
9827,1,3,13.01436996,80.22563934,45214920681,1365,9827
9900,1,3,13.01436996,80.22563934,45214920681,1375,9900
9972,1,3,13.01436996,80.22563934,45214920681,1385,9972
10043,1,3,13.01436996,80.22563934,45214920681,1395,10043
10113,1,3,13.01436996,80.22563934,45214920681,1405,10113
10186,1,3,13.01436996,80.22563934,45214920681,1415,10186
10257,1,3,13.01436996,80.22563934,45214920681,1425,10257
10329,1,3,13.01436996,80.22563934,45214920681,1435,10329
10406,1,3,13.01436996,80.22563934,45214920681,1446,10406
10506,1,3,13.01436996,80.22563934,45214920681,1456,10506
10575,1,3,13.01436996,80.22563934,45214920681,1466,10575
10646,1,3,13.01436996,80.22563934,45214920681,1476,10646
10716,1,3,13.01436996,80.22563934,45214920681,1486,10716
10788,1,3,13.01436996,80.22563934,45214920681,1496,10788
10859,1,3,13.01436996,80.22563934,45214920681,1506,10859
10931,1,3,13.01436996,80.22563934,45214920681,1516,10931
11002,1,3,13.01436996,80.22563934,45214920681,1526,11002
11073,1,3,13.01436996,80.22563934,45214920681,1536,11073
11142,1,3,13.01436996,80.22563934,45214920681,1546,11142
11220,1,3,13.01436996,80.22563934,45214920681,1557,11220
11289,1,3,13.01436996,80.22563934,45214920681,1567,11289
11359,1,3,13.01436996,80.22563934,45214920681,1577,11359
11432,1,3,13.01436996,80.22563934,45214920681,1587,11432
11505,1,3,13.01436996,80.22563934,45214920681,1597,11505
11576,1,3,13.01436996,80.22563934,45214920681,1607,11576
11647,1,3,13.01436996,80.22563934,45214920681,1617,11647
11720,1,3,13.01436996,80.22563934,45214920681,1627,11720
11807,1,3,13.01436996,80.22563934,45214920681,1637,11807
11880,1,3,13.01436996,80.22563934,45214920681,1647,11880
11955,1,3,13.01436996,80.22563934,45214920681,1658,11955
12039,1,3,13.01436996,80.22563934,45214920681,1668,12039
12109,1,3,13.01436996,80.22563934,45214920681,1678,12109
12192,1,3,13.01436996,80.22563934,45214920681,1688,12192
12278,1,3,13.01436996,80.22563934,45214920681,1698,12278
12353,1,3,13.01436996,80.22563934,45214920681,1708,12353
12422,1,3,13.01436996,80.22563934,45214920681,1718,12422
12512,1,3,13.01436996,80.22563934,45214920681,1728,12512
12586,1,3,13.01436996,80.22563934,45214920681,1738,12586
12658,1,3,13.01436996,80.22563934,45214920681,1748,12658
12765,1,3,13.01436996,80.22563934,45214920681,1758,12765
12836,1,3,13.01436996,80.22563934,45214920681,1769,12836
12911,1,3,13.01436996,80.22563934,45214920681,1779,12911
12995,1,3,13.01436996,80.22563934,45214920681,1789,12995
13069,1,3,13.01436996,80.22563934,45214920681,1799,13069
13136,1,3,13.01436996,80.22563934,45214920681,1809,13136
13220,1,3,13.01436996,80.22563934,45214920681,1819,13220
13293,1,3,13.01436996,80.22563934,45214920681,1829,13293
