No,day,month,latitude,longitude,bus_id,seconds,No
43,1,3,13.05023956,80.20690918,45214920700,6,43
117,1,3,13.05023956,80.20690918,45214920700,16,117
185,1,3,13.05023956,80.20690918,45214920700,26,185
257,1,3,13.05023956,80.20690918,45214920700,36,257
331,1,3,13.05023956,80.20690918,45214920700,46,331
406,1,3,13.05023956,80.20690918,45214920700,56,406
471,1,3,13.05023956,80.20690918,45214920700,66,471
549,1,3,13.05023956,80.20690918,45214920700,76,549
615,1,3,13.05023956,80.20690918,45214920700,86,615
695,1,3,13.05023956,80.20690918,45214920700,97,695
769,1,3,13.05023956,80.20690918,45214920700,107,769
841,1,3,13.05023956,80.20690918,45214920700,117,841
914,1,3,13.05023956,80.20690918,45214920700,127,914
987,1,3,13.05023956,80.20690918,45214920700,137,987
1061,1,3,13.05023956,80.20690918,45214920700,147,1061
1131,1,3,13.05023956,80.20690918,45214920700,157,1131
1206,1,3,13.05023956,80.20690918,45214920700,167,1206
1279,1,3,13.05023956,80.20690918,45214920700,177,1279
1354,1,3,13.05023956,80.20690918,45214920700,187,1354
1422,1,3,13.05023956,80.20690918,45214920700,197,1422
1529,1,3,13.05023956,80.20690918,45214920700,208,1529
1597,1,3,13.05023956,80.20690918,45214920700,218,1597
1673,1,3,13.05023956,80.20690918,45214920700,228,1673
1741,1,3,13.05023956,80.20690918,45214920700,238,1741
1812,1,3,13.05023956,80.20690918,45214920700,248,1812
1888,1,3,13.05023956,80.20690918,45214920700,258,1888
1957,1,3,13.05023956,80.20690918,45214920700,268,1957
2031,1,3,13.05023956,80.20690918,45214920700,278,2031
2100,1,3,13.05023956,80.20690918,45214920700,288,2100
2215,1,3,13.05023956,80.20690918,45214920700,318,2215
2286,1,3,13.05023956,80.20690918,45214920700,329,2286
2358,1,3,13.05023956,80.20690918,45214920700,339,2358
2439,1,3,13.05023956,80.20690918,45214920700,349,2439
2507,1,3,13.05023956,80.20690918,45214920700,359,2507
2580,1,3,13.05023956,80.20690918,45214920700,369,2580
2651,1,3,13.05023956,80.20690918,45214920700,379,2651
2726,1,3,13.05023956,80.20690918,45214920700,389,2726
2797,1,3,13.05023956,80.20690918,45214920700,399,2797
2871,1,3,13.05023956,80.20690918,45214920700,409,2871
2942,1,3,13.05023956,80.20690918,45214920700,419,2942
3015,1,3,13.05023956,80.20690918,45214920700,429,3015
3088,1,3,13.05023956,80.20690918,45214920700,440,3088
3162,1,3,13.05023956,80.20690918,45214920700,450,3162
3233,1,3,13.05023956,80.20690918,45214920700,460,3233
3309,1,3,13.05023956,80.20690918,45214920700,470,3309
3379,1,3,13.05023956,80.20690918,45214920700,480,3379
3452,1,3,13.05023956,80.20690918,45214920700,490,3452
3526,1,3,13.05023956,80.20690918,45214920700,500,3526
3599,1,3,13.05023956,80.20690918,45214920700,510,3599
3698,1,3,13.05023956,80.20690918,45214920700,520,3698
