No,day,month,latitude,longitude,bus_id,seconds,No
64,1,3,12.99790001,80.2564621,45214920680,8,64
135,1,3,12.99790001,80.2564621,45214920680,18,135
209,1,3,12.99790001,80.2564621,45214920680,28,209
290,1,3,12.99790001,80.2564621,45214920680,39,290
361,1,3,12.99790001,80.2564621,45214920680,49,361
423,1,3,12.99790001,80.2564621,45214920680,59,423
502,1,3,12.99790001,80.2564621,45214920680,69,502
577,1,3,12.99790001,80.2564621,45214920680,79,577
646,1,3,12.99790001,80.2564621,45214920680,89,646
722,1,3,12.99790001,80.2564621,45214920680,99,722
795,1,3,12.99790001,80.2564621,45214920680,109,795
859,1,3,12.99790001,80.2564621,45214920680,119,859
939,1,3,12.99790001,80.2564621,45214920680,129,939
1016,1,3,12.99790001,80.2564621,45214920680,140,1016
1089,1,3,12.99790001,80.2564621,45214920680,150,1089
1162,1,3,12.99790001,80.2564621,45214920680,160,1162
1236,1,3,12.99790001,80.2564621,45214920680,170,1236
1309,1,3,12.99790001,80.2564621,45214920680,180,1309
1373,1,3,12.99790001,80.2564621,45214920680,190,1373
1455,1,3,12.99790001,80.2564621,45214920680,200,1455
1553,1,3,12.99790001,80.2564621,45214920680,210,1553
1625,1,3,12.99790001,80.2564621,45214920680,220,1625
1697,1,3,12.99790001,80.2564621,45214920680,230,1697
1757,1,3,12.99790001,80.2564621,45214920680,240,1757
1844,1,3,12.99790001,80.2564621,45214920680,251,1844
1911,1,3,12.99790001,80.2564621,45214920680,261,1911
1991,1,3,12.99790001,80.2564621,45214920680,271,1991
2063,1,3,12.99790001,80.2564621,45214920680,281,2063
2131,1,3,12.99790001,80.2564621,45214920680,291,2131
2168,1,3,12.99790001,80.2564621,45214920680,311,2168
2243,1,3,12.99790001,80.2564621,45214920680,321,2243
2315,1,3,12.99790001,80.2564621,45214920680,331,2315
2387,1,3,12.99790001,80.2564621,45214920680,341,2387
2467,1,3,12.99790001,80.2564621,45214920680,352,2467
2536,1,3,12.99790001,80.2564621,45214920680,362,2536
2612,1,3,12.99790001,80.2564621,45214920680,372,2612
2685,1,3,12.99790001,80.2564621,45214920680,382,2685
2757,1,3,12.99790001,80.2564621,45214920680,392,2757
2830,1,3,12.99790001,80.2564621,45214920680,402,2830
2903,1,3,12.99790001,80.2564621,45214920680,412,2903
2975,1,3,12.99790001,80.2564621,45214920680,422,2975
3038,1,3,12.99790001,80.2564621,45214920680,432,3038
3116,1,3,12.99790001,80.2564621,45214920680,442,3116
3181,1,3,12.99790001,80.2564621,45214920680,452,3181
3268,1,3,12.99790001,80.2564621,45214920680,463,3268
3337,1,3,12.99790001,80.2564621,45214920680,473,3337
3406,1,3,12.99790001,80.2564621,45214920680,483,3406
3484,1,3,12.99790001,80.2564621,45214920680,493,3484
3560,1,3,12.99790001,80.2564621,45214920680,503,3560
3634,1,3,12.99790001,80.2564621,45214920680,513,3634
3731,1,3,12.99790001,80.2564621,45214920680,523,3731
3801,1,3,12.99790001,80.2564621,45214920680,533,3801
3875,1,3,12.99790001,80.2564621,45214920680,543,3875
3948,1,3,12.99790001,80.2564621,45214920680,553,3948
4027,1,3,12.99790001,80.2564621,45214920680,564,4027
4097,1,3,12.99790001,80.2564621,45214920680,574,4097
4171,1,3,12.99790001,80.2564621,45214920680,584,4171
4244,1,3,12.99790001,80.2564621,45214920680,594,4244
4317,1,3,12.99790001,80.2564621,45214920680,604,4317
4380,1,3,12.99790001,80.2564621,45214920680,614,4380
4452,1,3,12.99790001,80.2564621,45214920680,624,4452
4529,1,3,12.99790001,80.2564621,45214920680,634,4529
4607,1,3,12.99790001,80.2564621,45214920680,644,4607
4667,1,3,12.99790001,80.2564621,45214920680,654,4667
4749,1,3,12.99790001,80.2564621,45214920680,664,4749
4827,1,3,12.99790001,80.2564621,45214920680,675,4827
4902,1,3,12.99790001,80.2564621,45214920680,685,4902
4973,1,3,12.99790001,80.2564621,45214920680,695,4973
5045,1,3,12.99790001,80.2564621,45214920680,705,5045
5115,1,3,12.99790001,80.2564621,45214920680,715,5115
5188,1,3,12.99790001,80.2564621,45214920680,725,5188
5261,1,3,12.99790001,80.2564621,45214920680,735,5261
5330,1,3,12.99790001,80.2564621,45214920680,745,5330
5398,1,3,12.99790001,80.2564621,45214920680,755,5398
5477,1,3,12.99790001,80.2564621,45214920680,765,5477
5554,1,3,12.99790001,80.2564621,45214920680,776,5554
5626,1,3,12.99790001,80.2564621,45214920680,786,5626
5702,1,3,12.99790001,80.2564621,45214920680,796,5702
5776,1,3,12.99790001,80.2564621,45214920680,806,5776
5845,1,3,12.99790001,80.2564621,45214920680,816,5845
5922,1,3,12.99790001,80.2564621,45214920680,826,5922
6011,1,3,12.99790001,80.2564621,45214920680,836,6011
6093,1,3,12.99790001,80.2564621,45214920680,846,6093
6164,1,3,12.99790001,80.2564621,45214920680,856,6164
6236,1,3,12.99790001,80.2564621,45214920680,866,6236
6313,1,3,12.99790001,80.2564621,45214920680,877,6313
6386,1,3,12.99790001,80.2564621,45214920680,887,6386
6459,1,3,12.99790001,80.2564621,45214920680,897,6459
6526,1,3,12.99790001,80.2564621,45214920680,907,6526
6604,1,3,12.99790001,80.2564621,45214920680,917,6604
6677,1,3,12.99790001,80.2564621,45214920680,927,6677
6748,1,3,12.99790001,80.2564621,45214920680,937,6748
6820,1,3,12.99790001,80.2564621,45214920680,947,6820
6892,1,3,12.99790001,80.2564621,45214920680,957,6892
6954,1,3,12.99790001,80.2564621,45214920680,967,6954
7034,1,3,12.99790001,80.2564621,45214920680,977,7034
7108,1,3,12.99790001,80.2564621,45214920680,988,7108
7186,1,3,12.99790001,80.2564621,45214920680,998,7186
7254,1,3,12.99790001,80.2564621,45214920680,1008,7254
7332,1,3,12.99790001,80.2564621,45214920680,1018,7332
7402,1,3,12.99790001,80.2564621,45214920680,1028,7402
7478,1,3,12.99790001,80.2564621,45214920680,1038,7478
7539,1,3,12.99790001,80.2564621,45214920680,1048,7539
7609,1,3,12.99790001,80.2564621,45214920680,1058,7609
7683,1,3,12.99790001,80.2564621,45214920680,1068,7683
7753,1,3,12.99790001,80.2564621,45214920680,1078,7753
7841,1,3,12.99790001,80.2564621,45214920680,1089,7841
7915,1,3,12.99790001,80.2564621,45214920680,1099,7915
7989,1,3,12.99790001,80.2564621,45214920680,1109,7989
8064,1,3,12.99790001,80.2564621,45214920680,1119,8064
8135,1,3,12.99790001,80.2564621,45214920680,1129,8135
8232,1,3,12.99790001,80.2564621,45214920680,1139,8232
8307,1,3,12.99790001,80.2564621,45214920680,1149,8307
8376,1,3,12.99790001,80.2564621,45214920680,1159,8376
8442,1,3,12.99790001,80.2564621,45214920680,1169,8442
8506,1,3,12.99790001,80.2564621,45214920680,1179,8506
8587,1,3,12.99790001,80.2564621,45214920680,1189,8587
8660,1,3,12.99790001,80.2564621,45214920680,1200,8660
8737,1,3,12.99790001,80.2564621,45214920680,1210,8737
8807,1,3,12.99790001,80.2564621,45214920680,1220,8807
8880,1,3,12.99790001,80.2564621,45214920680,1230,8880
8952,1,3,12.99790001,80.2564621,45214920680,1240,8952
9022,1,3,12.99790001,80.2564621,45214920680,1250,9022
9085,1,3,12.99790001,80.2564621,45214920680,1260,9085
9151,1,3,12.99790001,80.2564621,45214920680,1270,9151
9223,1,3,12.99790001,80.2564621,45214920680,1280,9223
9290,1,3,12.99790001,80.2564621,45214920680,1290,9290
9379,1,3,12.99790001,80.2564621,45214920680,1301,9379
9449,1,3,12.99790001,80.2564621,45214920680,1311,9449
9522,1,3,12.99790001,80.2564621,45214920680,1321,9522
9591,1,3,12.99790001,80.2564621,45214920680,1331,9591
9671,1,3,12.99790001,80.2564621,45214920680,1341,9671
9739,1,3,12.99790001,80.2564621,45214920680,1351,9739
9802,1,3,12.99790001,80.2564621,45214920680,1361,9802
9881,1,3,12.99790001,80.2564621,45214920680,1371,9881
9952,1,3,12.99790001,80.2564621,45214920680,1381,9952
10024,1,3,12.99790001,80.2564621,45214920680,1391,10024
10100,1,3,12.99790001,80.2564621,45214920680,1402,10100
10170,1,3,12.99790001,80.2564621,45214920680,1412,10170
10242,1,3,12.99790001,80.2564621,45214920680,1422,10242
10312,1,3,12.99790001,80.2564621,45214920680,1432,10312
10385,1,3,12.99790001,80.2564621,45214920680,1442,10385
10487,1,3,12.99790001,80.2564621,45214920680,1452,10487
10554,1,3,12.99790001,80.2564621,45214920680,1462,10554
10631,1,3,12.99790001,80.2564621,45214920680,1472,10631
10695,1,3,12.99790001,80.2564621,45214920680,1482,10695
10771,1,3,12.99790001,80.2564621,45214920680,1492,10771
10838,1,3,12.99790001,80.2564621,45214920680,1502,10838
10911,1,3,12.99790001,80.2564621,45214920680,1513,10911
10981,1,3,12.99790001,80.2564621,45214920680,1523,10981
11058,1,3,12.99790001,80.2564621,45214920680,1533,11058
11131,1,3,12.99790001,80.2564621,45214920680,1543,11131
11201,1,3,12.99790001,80.2564621,45214920680,1553,11201
11267,1,3,12.99790001,80.2564621,45214920680,1563,11267
11336,1,3,12.99790001,80.2564621,45214920680,1573,11336
11415,1,3,12.99790001,80.2564621,45214920680,1583,11415
11477,1,3,12.99790001,80.2564621,45214920680,1593,11477
11546,1,3,12.99790001,80.2564621,45214920680,1603,11546
11626,1,3,12.99790001,80.2564621,45214920680,1613,11626
11705,1,3,12.99790001,80.2564621,45214920680,1624,11705
11787,1,3,12.99790001,80.2564621,45214920680,1634,11787
11865,1,3,12.99790001,80.2564621,45214920680,1644,11865
11934,1,3,12.99790001,80.2564621,45214920680,1654,11934
12024,1,3,12.99790001,80.2564621,45214920680,1664,12024
12094,1,3,12.99790001,80.2564621,45214920680,1674,12094
12167,1,3,12.99790001,80.2564621,45214920680,1684,12167
12251,1,3,12.99790001,80.2564621,45214920680,1694,12251
12322,1,3,12.99790001,80.2564621,45214920680,1704,12322
12400,1,3,12.99790001,80.2564621,45214920680,1714,12400
12492,1,3,12.99790001,80.2564621,45214920680,1725,12492
12569,1,3,12.99790001,80.2564621,45214920680,1735,12569
12636,1,3,12.99790001,80.2564621,45214920680,1745,12636
12752,1,3,12.99790001,80.2564621,45214920680,1755,12752
12817,1,3,12.99790001,80.2564621,45214920680,1765,12817
12894,1,3,12.99790001,80.2564621,45214920680,1775,12894
12980,1,3,12.99790001,80.2564621,45214920680,1785,12980
13042,1,3,12.99790001,80.2564621,45214920680,1795,13042
13120,1,3,12.99790001,80.2564621,45214920680,1805,13120
13206,1,3,12.99790001,80.2564621,45214920680,1815,13206
13281,1,3,12.99790001,80.2564621,45214920680,1826,13281
13352,1,3,12.99790001,80.2564621,45214920680,1836,13352
13439,1,3,12.99790001,80.2564621,45214920680,1846,13439
13509,1,3,12.99790001,80.2564621,45214920680,1856,13509
13579,1,3,12.99790001,80.2564621,45214920680,1866,13579
