latitude,longitude,Time_Start,Time_Stop,TimeTaken
12.7925100327,80.222442627,86386,86396,
13.0760402679,80.2756195068,14,24,
13.0759801865,80.2753601074,86380,86390,
13.0988197327,80.2405776978,20,30,
13.0988302231,80.2409591675,86388,86398,
13.0757198334,80.2752075195,13,23,
13.0759801865,80.2750396729,86388,86398,
12.9898900986,80.2559661865,13,22,
13.003780365,80.2569580078,86382,86392,
12.9068698883,80.2282409668,20,30,
12.9981803894,80.2567977905,86387,86397,
13.02643013,80.2663726807,18,28,
13.0263004303,80.2659988403,86384,86394,
12.988120079,80.2238311768,17,27,
12.9884500504,80.2238311768,86381,86392,
13.0141201019,80.2256698608,19,30,
13.0144195557,80.2257003784,86384,86394,
12.9983501434,80.2565765381,24,73,
12.9979295731,80.2571029663,86381,86391,
13.1928396225,80.1840515137,17,27,
13.1928396225,80.1840515137,86382,86392,
12.9884004593,80.2239227295,14,24,
12.9883804321,80.2239532471,86377,86387,
12.9866695404,80.2596130371,12,22,
12.9867601395,80.258682251,86388,86398,
12.9882602692,80.2236785889,44775,44788,
12.9882497787,80.2238998413,86386,86396,
12.9880304337,80.223777771,31337,31348,
12.9880399704,80.223739624,86386,86396,
13.0756998062,80.2745819092,14,24,
13.0266504288,80.2656326294,86384,86395,
12.988240242,80.2239532471,18,30,
12.9883403778,80.2237930298,86380,86390,
13.0987997055,80.2409591675,12,22,
13.0985803604,80.2411117554,86385,86395,
12.9882097244,80.2238693237,43803,43824,
12.9909095764,80.2333068848,86386,86396,
12.9864702225,80.2595062256,16,26,
12.9869499207,80.2585678101,86384,86394,
12.9866104126,80.2384567261,46301,46311,
12.9881801605,80.2237701416,86386,86396,
13.0144100189,80.2255401611,18,29,
13.0142297745,80.2256317139,86387,86397,
12.9483995438,80.1432723999,12,22,
12.9483995438,80.1432723999,86381,86392,
12.9871101379,80.2585983276,14,24,
12.9872398376,80.2585906982,86386,86396,
12.9869604111,80.2592697144,17,27,
12.9865398407,80.2591400146,86389,86399,
12.986989975,80.2592163086,20,30,
12.9866104126,80.2593231201,86380,86390,
13.075340271,80.2762298584,12,22,
13.0749998093,80.2753829956,86386,86396,
13.0145196915,80.2251281738,16,26,
13.0141401291,80.2256469727,86387,86397,
12.9968996048,80.257019043,14,24,
12.996720314,80.2571563721,86386,86396,
13.0142803192,80.2256698608,15,25,
13.0144100189,80.225769043,86387,86397,
12.986989975,80.2586135864,13,23,
12.9870004654,80.2589874268,86382,86392,
