latitude,longitude,Time_Start,Time_Stop,TimeTaken
13.0142602921,80.2260971069,21519,21539,20
12.9761400223,80.2213973999,23056,23076,20
12.9869499207,80.2591400146,24654,24674,20
12.9816904068,80.2333984375,26141,26161,20
12.9801197052,80.2522277832,26424,26454,30
12.9866504669,80.2593231201,26849,26879,30
12.9871397018,80.259147644,26920,26940,20
12.9816799164,80.2332382202,27536,27556,20
12.9828796387,80.2219161987,27931,27961,30
13.0078897476,80.2131195068,28456,28477,21
13.034740448,80.2302780151,29016,29036,20
13.0299196243,80.2308120728,30920,30940,20
13.0293197632,80.2308883667,30957,30972,15
12.9949998856,80.2170562744,32016,32038,22
12.9762201309,80.2215805054,32391,32421,30
12.9813604355,80.2389068604,32825,32847,22
12.9875097275,80.2582015991,34111,34131,20
12.9825000763,80.2218399048,36022,36052,30
13.019610405,80.2244186401,36993,37013,20
13.0219202042,80.2260971069,37063,37084,21
13.0229597092,80.2270584106,37134,37164,30
13.0255498886,80.2300033569,37346,37376,30
13.0302801132,80.2307281494,37538,37568,30
13.0343799591,80.2297821045,37731,37761,30
13.0340204239,80.2304611206,37983,38004,21
13.0310201645,80.2306976318,38054,38084,30
13.02602005,80.2317276001,38367,38387,20
13.0247497559,80.2292480469,38418,38438,20
13.0149297714,80.2260513306,38681,38702,21
13.0083703995,80.2134170532,39126,39156,30
12.9763097763,80.2218017578,39955,39975,20
12.9812602997,80.236038208,40228,40248,20
12.9813098907,80.2373428345,40319,40339,20
12.9813299179,80.2384567261,40379,40399,20
12.9814100266,80.2422332764,40540,40560,20
12.9871997833,80.2595291138,41400,41420,20
12.9865598679,80.2594833374,41451,41481,30
12.9805297852,80.2527313232,42098,42118,20
12.9803104401,80.2210464478,42816,42836,20
13.0311603546,80.230682373,44567,44587,20
13.023150444,80.2275085449,44960,44981,21
13.0084199905,80.2134399414,45428,45458,30
12.9876499176,80.2231216431,45853,45873,20
12.9874696732,80.2231216431,45873,45893,20
12.9832897186,80.2222213745,45996,46014,18
12.9764204025,80.2218170166,46137,46167,30
12.9813699722,80.2427902222,46561,46581,20
12.9850797653,80.2520065308,46834,46854,20
12.9873104095,80.2587203979,47835,47855,20
12.987739563,80.2548522949,47948,47968,20
12.9877901077,80.2517166138,48029,48059,30
12.9799098969,80.2522735596,48160,48182,22
12.9813499451,80.2427215576,48314,48334,20
12.9829502106,80.2219696045,48931,48951,20
12.9902896881,80.2204589844,49123,49143,20
12.9974403381,80.2161483765,49274,49294,20
13.0195503235,80.2244110107,49800,49820,20
13.0242204666,80.2282791138,49942,49962,20
13.0274400711,80.2328414917,50507,50526,19
13.0082702637,80.2133483887,52572,52592,20
12.9976196289,80.2160873413,52814,52834,20
12.9762496948,80.2216491699,53329,53358,29
12.9870901108,80.2596130371,54350,54370,20
12.987830162,80.2518920898,55058,55078,20
12.9811496735,80.2439727783,55404,55424,20
12.9828796387,80.2219161987,55991,56013,22
13.0009002686,80.213142395,56366,56386,20
13.034040451,80.23046875,57368,57398,30
13.0345096588,80.2298431396,57469,57489,20
13.0296096802,80.2308578491,57916,57936,20
13.0246696472,80.2291870117,58168,58188,20
13.0230302811,80.2274398804,58229,58249,20
13.0226097107,80.2269897461,58269,58299,30
13.0139904022,80.2265014648,58521,58541,20
12.9955396652,80.2168121338,59242,59262,20
12.9951496124,80.2169876099,59272,59292,20
12.9832000732,80.2221603394,59596,59616,20
12.976360321,80.2217483521,59738,59758,20
12.9816198349,80.2526321411,60375,60394,19
12.9871397018,80.2591400146,62143,62164,21
12.9876499176,80.2516708374,62377,62395,18
12.9802398682,80.2527770996,62488,62518,30
12.9813299179,80.2434616089,62700,62730,30
12.9812297821,80.2365264893,62892,62912,20
12.9763298035,80.2217712402,63692,63722,30
12.9813404083,80.2389297485,64096,64116,20
12.9814395905,80.2426986694,64229,64249,20
12.9873504639,80.2590637207,64976,64996,20
12.9872102737,80.2596206665,65018,65037,19
12.9869804382,80.2591400146,65351,65371,20
12.9798698425,80.2523574829,66130,66150,20
12.9811201096,80.244140625,66867,66887,20
12.9811401367,80.2439193726,66887,66907,20
12.9813299179,80.2408599854,67131,67151,20
12.9813203812,80.2404174805,67171,67191,20
12.9813203812,80.2398071289,67222,67252,30
12.9811697006,80.2351608276,67414,67434,20
12.981180191,80.2344512939,67504,67525,21
12.9816598892,80.233253479,67737,67767,30
12.9819498062,80.2324829102,67818,67848,30
12.9779901505,80.2246398926,68012,68032,20
12.993519783,80.2181167603,68660,68688,28
13.0078201294,80.213142395,69104,69125,21
13.0081195831,80.2133102417,69135,69155,20
13.0240001678,80.2281112671,69580,69601,21
13.0273103714,80.2310791016,69813,69834,21
13.0277500153,80.2310180664,69844,69874,30
13.0230703354,80.2275085449,71534,71564,30
13.0142097473,80.226348877,71756,71776,20
13.0112199783,80.2236709595,71938,71958,20
13.0080404282,80.2133483887,72203,72232,29
12.9972200394,80.2165679932,72538,72568,30
12.9907798767,80.2202224731,72740,72760,20
12.9813499451,80.2420425415,73660,73680,20
12.9878196716,80.2540130615,74329,74349,20
12.9870901108,80.2596893311,74551,74571,20
12.9876804352,80.2516708374,75118,75139,21
12.9798698425,80.2524032593,75250,75280,30
12.981300354,80.2430267334,75452,75472,20
12.9812002182,80.2344436646,75704,75726,22
12.9812602997,80.23412323,75737,75757,20
12.9815101624,80.2336120605,75777,75807,30
12.9816102982,80.2333908081,75807,75824,17
12.9806499481,80.2291030884,75928,75949,21
12.9770898819,80.2227706909,76141,76161,20
12.9828395844,80.2219696045,76292,76312,20
12.9969301224,80.2164611816,76658,76678,20
13.0076599121,80.2128829956,76890,76910,20
13.0298900604,80.2307815552,77470,77490,20
13.0342502594,80.2303924561,77581,77601,20
13.0348396301,80.2301864624,77692,77712,20
13.0341501236,80.2300491333,77844,77864,20
13.0341501236,80.2303237915,77874,77894,20
13.0311002731,80.2307128906,77975,77995,20
13.0086202621,80.2136535645,78750,78780,30
13.0085296631,80.2135696411,78780,78800,20
13.0079202652,80.213180542,78841,78871,30
13.0008497238,80.2133102417,78982,79004,22
12.9761896133,80.2216186523,79500,79520,20
12.9800901413,80.252166748,80005,80024,19
12.9844303131,80.2521286011,80471,80491,20
12.9876899719,80.2555236816,81026,81047,21
12.9871997833,80.2594833374,81118,81137,19
12.9799003601,80.2522964478,81492,81512,20
12.9848899841,80.2231063843,82133,82154,21
12.997420311,80.2570114136,19321,19342,21
12.9977397919,80.256149292,19463,19493,30
12.9972801208,80.2559127808,19513,19533,20
12.8747901917,80.2096786499,21480,21510,30
12.8748903275,80.2101669312,21843,21863,20
12.902879715,80.2279586792,22529,22549,20
12.9068603516,80.228187561,22629,22650,21
12.9488897324,80.2406234741,23235,23255,20
13.0076599121,80.2098693848,24829,24859,30
12.9976797104,80.2165374756,26423,26443,20
12.9764204025,80.2218780518,26856,26876,20
12.9650402069,80.2473526001,27572,27593,21
12.9470100403,80.2399673462,28157,28177,20
12.9433202744,80.237197876,28238,28258,20
12.939330101,80.2356414795,28309,28329,20
12.9339103699,80.233001709,28399,28420,21
12.926030159,80.2310333252,28510,28530,20
12.9190797806,80.2301177979,28621,28641,20
12.8992099762,80.2279205322,29025,29055,30
12.8931703568,80.2275466919,29115,29136,21
12.876449585,80.2265319824,29367,29388,21
12.8789796829,80.2109603882,29539,29559,20
12.8744697571,80.2101135254,29630,29650,20
12.8748102188,80.2097396851,29670,29700,30
12.8792600632,80.2109680176,30285,30305,20
12.8767795563,80.2268371582,30497,30517,20
12.9053697586,80.2281036377,31223,31243,20
12.9142198563,80.2292709351,31465,31485,20
12.9436702728,80.2372817993,31939,31959,20
12.9471702576,80.2399215698,32010,32030,20
12.9590396881,80.244468689,32433,32453,20
12.9621896744,80.2460174561,32685,32704,19
12.9633598328,80.2465591431,32746,32776,30
12.9667396545,80.2478485107,32826,32847,21
12.9745903015,80.2505569458,32946,32968,22
12.9813499451,80.2431030273,33230,33250,20
12.9816198349,80.2333984375,33442,33472,30
12.9773101807,80.2226867676,33694,33714,20
12.99036026,80.2204284668,34026,34047,21
12.9938697815,80.2178268433,34097,34117,20
12.9959096909,80.216583252,34228,34248,20
13.0103702545,80.2116775513,35055,35085,30
13.0096502304,80.2111663818,36175,36195,20
13.0093297958,80.2109680176,36205,36225,20
13.0153503418,80.2250518799,36558,36578,20
12.9764299393,80.2218704224,37435,37455,20
12.9814395905,80.2426071167,37899,37919,20
12.9799404144,80.2526016235,38070,38100,30
12.9567298889,80.2437973022,38544,38574,30
12.9474601746,80.2401733398,38847,38867,20
12.9394302368,80.2356414795,39008,39028,20
12.9015903473,80.228012085,39573,39603,30
12.8992395401,80.2279281616,39663,39684,21
12.8766098022,80.2269821167,39996,40016,20
12.8790102005,80.2109680176,40198,40218,20
12.8792896271,80.2110137939,41154,41174,20
12.8764600754,80.2268295288,41345,41375,30
12.9025001526,80.2279663086,41729,41749,20
12.9043998718,80.2280578613,41799,41819,20
12.9061002731,80.2282028198,41860,41880,20
12.9470996857,80.2398605347,42576,42596,20
12.956199646,80.2432479858,42858,42888,30
12.962849617,80.2463531494,43009,43029,20
12.9668998718,80.2479400635,43100,43120,20
12.9807100296,80.2291870117,43725,43744,19
12.9769601822,80.2228469849,43876,43897,21
12.9863595963,80.2229690552,44159,44189,30
13.007519722,80.2098464966,44734,44764,30
13.0150098801,80.2246627808,45803,45824,21
13.0149803162,80.2259063721,45854,45874,20
12.9764299393,80.2218399048,46792,46812,20
12.9816999435,80.2333374023,47044,47064,20
12.981300354,80.2384109497,47145,47165,20
12.9813404083,80.2425765991,47245,47266,21
12.9724702835,80.2501373291,47578,47598,20
12.9515895844,80.2416610718,47961,47982,21
12.9472103119,80.2400588989,48072,48092,20
12.9133195877,80.2293014526,48849,48869,20
12.8948202133,80.2276916504,49192,49212,20
12.8931703568,80.2275314331,49242,49262,20
12.8789701462,80.2109603882,49676,49706,30
12.876449585,80.2267990112,51428,51448,20
12.8804302216,80.2266693115,51508,51528,20
12.9029998779,80.2279205322,51810,51830,20
12.9137401581,80.2292098999,51981,52002,21
12.9813203812,80.2427520752,53252,53272,20
12.997469902,80.2160263062,54170,54190,20
13.0076398849,80.2098007202,54452,54482,30
12.9977197647,80.2165679932,55662,55682,20
12.9877300262,80.2231216431,55854,55874,20
12.9833097458,80.2221908569,55965,55985,20
12.9788599014,80.2211380005,56064,56086,22
12.9813299179,80.2387237549,56479,56499,20
12.9813899994,80.2426681519,56560,56580,20
12.9652099609,80.2473602295,56912,56933,21
12.9396696091,80.2357788086,57457,57477,20
12.9338197708,80.2329864502,57568,57588,20
12.8932504654,80.2275466919,58223,58244,21
12.8883695602,80.2273788452,58304,58324,20
12.8764200211,80.2265777588,58496,58516,20
12.8789100647,80.2109298706,58677,58707,30
12.8754997253,80.2103118896,59103,59123,20
12.8792800903,80.2124176025,59212,59241,29
12.8780403137,80.2185668945,59272,59302,30
12.8767700195,80.2268676758,59377,59407,30
12.8767700195,80.2268676758,59407,59427,20
12.9138803482,80.2292633057,60123,60143,20
12.9263601303,80.2309570313,60325,60345,20
12.9336795807,80.2327423096,60456,60476,20
12.951089859,80.2413406372,60779,60799,20
12.9562902451,80.2433319092,60878,60900,22
12.9632701874,80.2465591431,61011,61031,20
12.9668798447,80.2479934692,61091,61111,20
12.9744195938,80.2505187988,61202,61222,20
12.9811697006,80.2439880371,61585,61606,21
12.9813604355,80.2428207397,61636,61656,20
12.9814300537,80.2337493896,61827,61848,21
12.9807195663,80.2291412354,61969,61989,20
13.007109642,80.2097930908,62937,62966,29
13.0136299133,80.2042770386,63179,63199,20
13.0101499557,80.2116012573,63401,63421,20
13.0091695786,80.2112731934,64389,64419,30
13.0153903961,80.225151062,64641,64671,30
13.0110998154,80.2237319946,64853,64873,20
13.0102596283,80.2227020264,64903,64923,20
12.9952402115,80.2169418335,65246,65266,20
12.9875802994,80.2230529785,65458,65478,20
12.9841003418,80.2226791382,65559,65589,30
12.9834604263,80.2223205566,65619,65649,30
12.983039856,80.222038269,65669,65690,21
12.982049942,80.2321624756,66063,66093,30
12.9819297791,80.2326965332,66113,66132,19
12.9817800522,80.233039856,66143,66164,21
