12.99409008,80.25610352,19,24372,24353
12.99409008,80.25610352,24372,24381,9
13.01959038,80.22429657,24381,24392,11
13.01961994,80.22470093,24392,24402,10
13.02027988,80.22470093,24402,24413,11
13.02087021,80.22503662,24413,24423,10
13.02099991,80.22570038,24423,24433,10
13.02198982,80.22605133,24433,24443,10
13.02266026,80.22653961,24443,24453,10
13.02338028,80.22711945,24453,24463,10
13.02414036,80.22782898,24463,24473,10
13.02460957,80.22841644,24473,24489,16
13.02453995,80.22885895,24489,24501,12
13.02490997,80.22913361,24501,24510,9
13.02530003,80.22966003,24510,24516,6
13.02556038,80.23005676,24516,24517,1
13.02562046,80.23013306,24517,24568,51
13.02880001,80.23091888,24568,24578,10
13.02902031,80.23087311,24578,24588,10
13.02900028,80.23085022,24588,24598,10
13.02927017,80.23084259,24598,24608,10
13.02954006,80.2307663,24608,24619,11
13.02995968,80.23072815,24619,24630,11
13.03061962,80.23069763,24630,24640,10
13.03083038,80.23059082,24640,24650,10
13.03063011,80.23027039,24650,24661,11
13.03026962,80.22959137,24661,24673,12
13.02997971,80.22895813,24673,24683,10
13.03011036,80.22841644,24683,24693,10
13.03011036,80.22825623,24693,24703,10
13.03034019,80.22808838,24703,24713,10
13.0304203,80.22769928,24713,24723,10
13.03024006,80.2274704,24723,24733,10
13.0296402,80.22736359,24733,24744,11
13.02904034,80.22725677,24744,24754,10
13.02875042,80.22721863,24754,24764,10
13.02865028,80.22717285,24764,24774,10
13.02828026,80.22708893,24774,24784,10
13.02793026,80.22698975,24784,24795,11
13.02799988,80.22638702,24795,24805,10
13.02820015,80.22554779,24805,24815,10
13.02840996,80.22471619,24815,24825,10
13.02853966,80.22406769,24825,24835,10
13.02873993,80.22400665,24835,24846,11
13.02888012,80.22405243,24846,24856,10
13.02927017,80.22425842,24856,24866,10
13.02997971,80.22425842,24866,24876,10
13.03069019,80.22425842,24876,24886,10
13.03114033,80.22412109,24886,24896,10
13.03116035,80.22355652,24896,24906,10
13.03122044,80.2232132,24906,24916,10
13.03125954,80.22312927,24916,24926,10
13.03137016,80.22267151,24926,24936,10
13.03162956,80.22223663,24936,24946,10
13.0317297,80.22196198,24946,24957,11
13.03199005,80.2213974,24957,24967,10
13.0321703,80.2206192,24967,24977,10
13.03221035,80.2199173,24977,24987,10
13.03223038,80.21980286,24987,24997,10
13.03227997,80.21959686,24997,25007,10
13.03225994,80.21904755,25007,25017,10
13.03211975,80.21848297,25017,25027,10
13.03157997,80.21832275,25027,25037,10
13.03149986,80.21762848,25037,25047,10
13.03143024,80.21707916,25047,25058,11
13.03118992,80.21697235,25058,25068,10
13.03069019,80.21695709,25068,25078,10
13.03052044,80.21674347,25078,25088,10
13.03050995,80.21672058,25088,25098,10
13.03044987,80.21630859,25098,25114,16
13.03040028,80.21582794,25114,25126,12
13.0304203,80.21515656,25126,25134,8
13.03040981,80.21468353,25134,25146,12
13.03044987,80.21447754,25146,25156,10
13.03048038,80.21405792,25156,25166,10
13.03055,80.21365356,25166,25177,11
13.03059959,80.21337128,25177,25187,10
13.03063965,80.21289063,25187,25197,10
13.03075027,80.21217346,25197,25207,10
13.03083992,80.21164703,25207,25217,10
13.03087997,80.21134949,25217,25226,9
13.03089046,80.21105194,25226,25237,11
13.03096962,80.2106781,25237,25247,10
13.03102016,80.21018982,25247,25257,10
13.03085995,80.21002197,25257,25267,10
13.03052044,80.20993042,25267,25278,11
13.0300703,80.2097702,25278,25288,10
13.03015041,80.20922089,25288,25338,50
13.03015041,80.20922089,25338,25348,10
13.0304203,80.20903778,25348,25358,10
13.03108978,80.209198,25358,25368,10
13.03159046,80.20941925,25368,25378,10
13.03160954,80.20944977,25378,25389,11
13.03184986,80.20951843,25389,25399,10
13.03227997,80.20954132,25399,25409,10
13.03310013,80.20967865,25409,25419,10
13.03404999,80.20987701,25419,25429,10
13.03491974,80.2099762,25429,25439,10
13.03518963,80.20935059,25439,25449,10
13.0352602,80.20864868,25449,25459,10
13.03530025,80.20850372,25459,25469,10
13.03536987,80.20802307,25469,25479,10
13.03549957,80.20723724,25479,25489,10
13.03565025,80.20636749,25489,25507,18
13.03586006,80.20496368,25507,25519,12
13.03598976,80.20407867,25519,25529,10
13.03612041,80.20340729,25529,25539,10
13.03625965,80.20230103,25539,25549,10
13.0363102,80.20169067,25549,25559,10
13.03631973,80.20163727,25559,25569,10
13.03637981,80.20131683,25569,25579,10
13.03649044,80.20066071,25579,25589,10
13.03666019,80.19979095,25589,25599,10
13.03676033,80.1989212,25599,25610,11
13.03680038,80.19835663,25610,25620,10
13.03680992,80.19830322,25620,25630,10
13.03689957,80.19785309,25630,25640,10
13.03701973,80.19715881,25640,25650,10
13.03711033,80.19648743,25650,25660,10
13.03713989,80.1963501,25660,25670,10
13.03717995,80.19599152,25670,25680,10
13.03726006,80.19538116,25680,25690,10
13.03740978,80.19450378,25690,25700,10
13.03754044,80.19355011,25700,25711,11
13.03763962,80.19288635,25711,25721,10
13.03800964,80.19274139,25721,25731,10
13.03878975,80.19284821,25731,25751,20
13.03878975,80.19284821,25751,25761,10
13.03913021,80.19291687,25761,25771,10
13.03967953,80.19303131,25771,25781,10
13.04041958,80.19312286,25781,25791,10
13.04121017,80.1932373,25791,25801,10
13.04174995,80.19335938,25801,25811,10
13.04176998,80.19381714,25811,25822,11
13.04176044,80.19400024,25822,25832,10
13.04170036,80.19450378,25832,25842,10
13.04162025,80.19516754,25842,25852,10
13.04146004,80.19589996,25852,25862,10
13.04144001,80.19638824,25862,25872,10
13.04139996,80.19671631,25872,25882,10
13.0413599,80.19693756,25882,25892,10
13.04129028,80.19744873,25892,25902,10
13.04117966,80.19802094,25902,25912,10
13.04104042,80.19879913,25912,25922,10
13.04100037,80.19933319,25922,25933,11
13.04092979,80.1999588,25933,25943,10
13.04084015,80.20069885,25943,25953,10
13.04073048,80.2014389,25953,25963,10
13.04063988,80.20198059,25963,25973,10
13.04061985,80.20246124,25973,25983,10
13.04036045,80.20329285,25983,25993,10
13.04030991,80.20423889,25993,26003,10
13.04049969,80.20510101,26003,26054,51
13.04049969,80.20510101,26054,26064,10
13.04166031,80.2053299,26064,26074,10
13.0427599,80.20587921,26074,26084,10
13.04329014,80.2062912,26084,26094,10
13.04382038,80.20722198,26094,26104,10
13.04395008,80.207901,26104,26114,10
13.04403973,80.20870209,26114,26124,10
13.04417038,80.20908356,26124,26134,10
13.04417038,80.20918274,26134,26145,11
13.04413986,80.2097168,26145,26155,10
13.04419041,80.21053314,26155,26165,10
13.04428005,80.21140289,26165,26175,10
13.04434967,80.21208954,26175,26185,10
13.04438972,80.21219635,26185,26195,10
13.04465008,80.21222687,26195,26205,10
13.04528999,80.21221161,26205,26215,10
13.04617977,80.2121582,26215,26225,10
13.0469799,80.21212006,26225,26235,10
13.04708958,80.21201324,26235,26245,10
13.04701996,80.2118988,26245,26256,11
13.04701042,80.21174622,26256,26272,16
13.0469799,80.21087646,26272,26284,12
13.04751015,80.21080017,26284,26294,10
13.04804039,80.21080017,26294,26302,8
13.0485096,80.21080017,26302,26314,12
13.04932976,80.21083069,26314,26324,10
13.04969025,80.21076965,26324,26334,10
13.0496397,80.2100296,26334,26344,10
13.04953957,80.20928192,26344,26354,10
13.04942036,80.20845795,26354,26364,10
