12.9863996506,80.2587585449,15,1609,1594
12.9866695404,80.2587509155,1609,1871,262
12.9866504669,80.258682251,1871,1901,30
12.9866399765,80.2587814331,1901,2234,333
12.9866399765,80.2587814331,2234,2244,10
12.9865398407,80.2589416504,2244,2426,182
12.9864196777,80.2589035034,2426,6612,4186
12.9864196777,80.2589035034,6612,6622,10
12.9863996506,80.2589797974,6622,6673,51
12.9864301682,80.2588729858,6673,8479,1806
12.9864196777,80.2588195801,8479,8781,302
12.9865102768,80.2589569092,8781,9578,797
12.9863700867,80.2588500977,9578,10244,666
12.9865398407,80.2590103149,10244,14209,3965
12.9864797592,80.2587432861,14209,15248,1039
12.986410141,80.2589035034,15248,15308,60
12.9864501953,80.2587814331,15308,16519,1211
12.9864397049,80.2588500977,16519,17629,1110
12.9864397049,80.2589111328,17629,17699,70
12.9864397049,80.2589111328,17699,17708,9
12.9864301682,80.2588577271,17708,19142,1434
12.9864397049,80.2588195801,19142,24792,5650
12.9866695404,80.2590103149,24792,24853,61
12.9866695404,80.2590103149,24853,24863,10
12.9870901108,80.2591705322,24863,24974,111
12.9873399734,80.2588806152,24974,25115,141
12.9873399734,80.2588806152,25115,25125,10
12.9873800278,80.2584228516,25125,25145,20
12.9873800278,80.2584228516,25145,25155,10
12.9874296188,80.2582397461,25155,25165,10
12.9874200821,80.2580718994,25165,25175,10
12.9874401093,80.2577362061,25175,25184,9
12.9875097275,80.2571182251,25184,25196,12
12.9876003265,80.2561035156,25196,25206,10
12.9878702164,80.2557296753,25206,25216,10
12.9883203506,80.2558135986,25216,25226,10
12.9885597229,80.2558364868,25226,25236,10
12.9887104034,80.2558670044,25236,25246,10
12.9892396927,80.2559432983,25246,25256,10
12.9900598526,80.2560119629,25256,25266,10
12.9906902313,80.2559967041,25266,25276,10
12.9912700653,80.2560424805,25276,25286,10
12.9919395447,80.2560501099,25286,25296,10
12.9927597046,80.2560577393,25296,25307,11
12.9933595657,80.2559967041,25307,25317,10
12.9936199188,80.2559890747,25317,25327,10
12.9941396713,80.2559890747,25327,25337,10
12.9948196411,80.2559280396,25337,25347,10
12.9955396652,80.2559280396,25347,25357,10
12.9961204529,80.2559204102,25357,25367,10
12.9967002869,80.255897522,25367,25377,10
12.9970598221,80.2558822632,25377,25387,10
12.9975795746,80.255897522,25387,25397,10
12.9982595444,80.2559509277,25397,25407,10
12.9989404678,80.2560119629,25407,25428,21
12.9989404678,80.2560119629,25428,25438,10
12.9990797043,80.2560424805,25438,25448,10
12.9993896484,80.2561035156,25448,25458,10
12.9995498657,80.2561416626,25458,25468,10
13.0000696182,80.2562484741,25468,25478,10
13.0010404587,80.256439209,25478,25518,40
13.0010404587,80.256439209,25518,25529,11
13.0012598038,80.256477356,25529,25539,10
13.001830101,80.2565765381,25539,25549,10
13.0026197433,80.2567214966,25549,25559,10
13.0033903122,80.2568664551,25559,25569,10
13.0042800903,80.2570419312,25569,25579,10
13.0050897598,80.2571716309,25579,25589,10
13.005900383,80.2573318481,25589,25599,10
13.0065898895,80.2574386597,25599,25609,10
13.0068998337,80.2576980591,25609,25619,10
13.0072202682,80.2582702637,25619,25629,10
13.0075597763,80.2585296631,25629,25640,11
13.0078496933,80.2586975098,25640,25650,10
13.0081396103,80.2588272095,25650,25660,10
13.0087299347,80.2590408325,25660,25670,10
13.009469986,80.2590637207,25670,25680,10
13.0104503632,80.2590713501,25680,25690,10
13.0116100311,80.2590637207,25690,25700,10
13.012840271,80.2591171265,25700,25710,10
13.01404953,80.259147644,25710,25720,10
13.015250206,80.2592163086,25720,25730,10
13.0162200928,80.2595901489,25730,25740,10
13.0165596008,80.2597808838,25740,25750,10
13.0165596008,80.2597885132,25750,25761,11
13.0168199539,80.2600097656,25761,25771,10
13.0174198151,80.2604064941,25771,25781,10
13.0180301666,80.2608184814,25781,25791,10
13.0187597275,80.2613067627,25791,25801,10
13.019370079,80.2618331909,25801,25811,10
13.0199098587,80.2623825073,25811,25821,10
13.0205698013,80.2627792358,25821,25831,10
13.0214195251,80.2630691528,25831,25841,10
13.0220403671,80.263343811,25841,25851,10
13.0223197937,80.2634887695,25851,25860,9
13.0228796005,80.2637634277,25860,25872,12
13.0236701965,80.2641906738,25872,25882,10
13.0243501663,80.2646179199,25882,25892,10
13.0249004364,80.2650909424,25892,25902,10
13.025560379,80.2654876709,25902,25912,10
13.0259599686,80.2657394409,25912,25932,20
13.0259599686,80.2657394409,25932,25942,10
13.026309967,80.2657394409,25942,25952,10
13.0263395309,80.2652816772,25952,25962,10
13.0263996124,80.2648010254,25962,25972,10
13.0264997482,80.264289856,25972,25983,11
13.0265798569,80.2638168335,25983,25993,10
13.0265903473,80.2637481689,25993,26003,10
13.0266399384,80.2634429932,26003,26013,10
13.0270204544,80.2634811401,26013,26023,10
13.0275297165,80.2635421753,26023,26033,10
13.0282697678,80.2637863159,26033,26043,10
13.0290203094,80.2639694214,26043,26053,10
13.0293197632,80.2641525269,26053,26063,10
13.0293302536,80.2645797729,26063,26073,10
13.029299736,80.2652130127,26073,26083,10
13.0292701721,80.2658615112,26083,26094,11
13.029250145,80.2663574219,26094,26104,10
13.0295000076,80.2665176392,26104,26114,10
13.0301198959,80.2666397095,26114,26124,10
13.0309495926,80.2668609619,26124,26134,10
13.0316801071,80.2671279907,26134,26144,10
13.0322999954,80.2674102783,26144,26154,10
13.03262043,80.2676010132,26154,26164,10
13.0331897736,80.2677612305,26164,26174,10
13.0339202881,80.2679290771,26174,26194,20
13.0339202881,80.2679290771,26194,26205,11
13.0340795517,80.2679672241,26205,26215,10
13.0344600677,80.2680511475,26215,26225,10
13.0350704193,80.2679672241,26225,26235,10
13.0358104706,80.2678375244,26235,26245,10
13.0366296768,80.2676696777,26245,26255,10
13.0369501114,80.2672119141,26255,26265,10
13.0371198654,80.2667236328,26265,26275,10
13.0373296738,80.2659378052,26275,26285,10
13.037560463,80.2649383545,26285,26295,10
13.0378303528,80.2643508911,26295,26305,10
13.0381803513,80.2644195557,26305,26316,11
13.0385303497,80.2645263672,26316,26326,10
13.0389404297,80.2646408081,26326,26336,10
13.0396099091,80.2647171021,26336,26346,10
13.0402002335,80.2646179199,26346,26356,10
13.040599823,80.2646484375,26356,26366,10
13.0409402847,80.2646789551,26366,26376,10
13.0414304733,80.2648468018,26376,26386,10
13.0413398743,80.2654266357,26386,26396,10
13.0411996841,80.2660827637,26396,26406,10
13.0411195755,80.2668228149,26406,26416,10
13.0410699844,80.2671279907,26416,26426,10
13.0409898758,80.2675704956,26426,26437,11
13.0410003662,80.268119812,26437,26447,10
13.0414104462,80.268157959,26447,26457,10
13.0416898727,80.2681884766,26457,26467,10
