No,day,month,latitude,longitude,bus_id,seconds,No
12,06,03,12.998290061950684,80.25678253173828,45214920576,1,12
80,06,03,12.998290061950684,80.25678253173828,45214920576,11,80
152,06,03,12.998220443725586,80.25692749023438,45214920576,21,152
227,06,03,12.998220443725586,80.25692749023438,45214920576,31,227
301,06,03,12.998220443725586,80.25692749023438,45214920576,41,301
372,06,03,12.998220443725586,80.25692749023438,45214920576,51,372
444,06,03,12.998220443725586,80.25692749023438,45214920576,61,444
514,06,03,12.998220443725586,80.25692749023438,45214920576,71,514
584,06,03,12.998220443725586,80.25692749023438,45214920576,81,584
659,06,03,12.998220443725586,80.25692749023438,45214920576,91,659
731,06,03,12.998220443725586,80.25692749023438,45214920576,101,731
806,06,03,12.998220443725586,80.25692749023438,45214920576,112,806
875,06,03,12.998220443725586,80.25692749023438,45214920576,122,875
946,06,03,12.998220443725586,80.25692749023438,45214920576,132,946
1019,06,03,12.998220443725586,80.25692749023438,45214920576,142,1019
1087,06,03,12.998220443725586,80.25692749023438,45214920576,152,1087
1162,06,03,12.998220443725586,80.25692749023438,45214920576,162,1162
1230,06,03,12.998220443725586,80.25692749023438,45214920576,172,1230
1302,06,03,12.998220443725586,80.25692749023438,45214920576,182,1302
1373,06,03,12.998220443725586,80.25692749023438,45214920576,192,1373
1445,06,03,12.998220443725586,80.25692749023438,45214920576,202,1445
1514,06,03,12.998220443725586,80.25692749023438,45214920576,212,1514
1592,06,03,12.998220443725586,80.25692749023438,45214920576,223,1592
1658,06,03,12.998220443725586,80.25692749023438,45214920576,233,1658
1731,06,03,12.998220443725586,80.25692749023438,45214920576,243,1731
1797,06,03,12.998220443725586,80.25692749023438,45214920576,253,1797
1868,06,03,12.998220443725586,80.25692749023438,45214920576,263,1868
1941,06,03,12.998220443725586,80.25692749023438,45214920576,273,1941
2010,06,03,12.998220443725586,80.25692749023438,45214920576,283,2010
2079,06,03,12.998220443725586,80.25692749023438,45214920576,293,2079
2155,06,03,12.998220443725586,80.25692749023438,45214920576,303,2155
2224,06,03,12.998220443725586,80.25692749023438,45214920576,313,2224
2305,06,03,12.998220443725586,80.25692749023438,45214920576,354,2305
2377,06,03,12.998220443725586,80.25692749023438,45214920576,364,2377
2446,06,03,12.998220443725586,80.25692749023438,45214920576,374,2446
2518,06,03,12.998220443725586,80.25692749023438,45214920576,384,2518
2589,06,03,12.998220443725586,80.25692749023438,45214920576,394,2589
2659,06,03,12.998220443725586,80.25692749023438,45214920576,404,2659
2731,06,03,12.998220443725586,80.25692749023438,45214920576,414,2731
2802,06,03,12.998310089111328,80.25686645507812,45214920576,424,2802
2872,06,03,12.998310089111328,80.25686645507812,45214920576,434,2872
2943,06,03,12.998310089111328,80.25686645507812,45214920576,445,2943
3013,06,03,12.998310089111328,80.25686645507812,45214920576,455,3013
3085,06,03,12.998310089111328,80.25686645507812,45214920576,465,3085
3155,06,03,12.998310089111328,80.25686645507812,45214920576,475,3155
3228,06,03,12.998310089111328,80.25686645507812,45214920576,485,3228
3298,06,03,12.998310089111328,80.25686645507812,45214920576,495,3298
3368,06,03,12.998310089111328,80.25686645507812,45214920576,505,3368
3441,06,03,12.998310089111328,80.25686645507812,45214920576,515,3441
3512,06,03,12.998310089111328,80.25686645507812,45214920576,525,3512
3582,06,03,12.998310089111328,80.25686645507812,45214920576,535,3582
3652,06,03,12.998310089111328,80.25686645507812,45214920576,545,3652
3731,06,03,12.998310089111328,80.25686645507812,45214920576,556,3731
