latitude,longitude,Time_Start,Time_Stop,TimeTaken
13.0142498016,80.2254486084,7377,7539,162
13.0142803192,80.2255096436,17593,17674,81
13.0143404007,80.2254867554,17674,17805,131
12.9874095917,80.2514419556,23757,23808,51
12.9877300262,80.2554931641,23878,23929,51
12.987279892,80.2594299316,24000,24050,50
12.986579895,80.2593688965,25102,25183,81
12.9869098663,80.2590866089,25193,25253,60
12.9769201279,80.221321106,26023,26154,131
12.9768199921,80.2211074829,26164,26337,173
12.9801597595,80.252166748,26862,26893,31
12.9873104095,80.2515029907,26975,27035,60
12.9873104095,80.2594070435,27228,27317,89
12.9869804382,80.2593765259,27337,27390,53
12.9800300598,80.252746582,27662,27733,71
13.0259199142,80.2306594849,29352,29383,31
13.0345697403,80.2303314209,29564,29605,41
13.0349302292,80.2300491333,29635,29676,41
13.0346002579,80.2300262451,29676,29756,80
13.0345497131,80.2298583984,29756,29797,41
13.034529686,80.2299880981,29807,29918,111
13.0345602036,80.2298965454,29918,29968,50
13.0345497131,80.2299423218,29968,30000,32
13.0345802307,80.2299118042,30000,30091,91
13.0345602036,80.2300415039,30091,30212,121
13.0342102051,80.2301101685,30252,30323,71
13.0342302322,80.2301864624,30333,30414,81
13.0341901779,80.230140686,30414,30528,114
13.0312404633,80.2306671143,31199,31239,40
13.0298700333,80.2308425903,31239,31277,38
13.0280504227,80.2310562134,31277,31311,34
13.0114498138,80.2232666016,31795,31826,31
13.0082397461,80.2134017944,31947,32008,61
12.9976396561,80.2161178589,32239,32289,50
12.9763803482,80.2218704224,32766,32817,51
12.9869804382,80.2589874268,34344,34495,151
12.9875898361,80.2567825317,34606,34748,142
12.9876804352,80.2554931641,34778,34839,61
12.9879398346,80.2527313232,34909,34960,51
12.9813098907,80.2435836792,35587,35638,51
12.9973602295,80.216217041,36618,36649,31
13.0237598419,80.2277679443,37478,37518,40
13.0327196121,80.2305297852,37833,37875,42
13.0346498489,80.2303009033,37945,37976,31
13.0343198776,80.2297286987,38057,38147,90
13.0342197418,80.2300872803,38147,38309,162
13.0341796875,80.2304077148,38309,38370,61
13.027879715,80.2327880859,38612,38743,131
13.0269203186,80.2329483032,38774,38906,132
12.9763298035,80.2217330933,40201,40332,131
12.9869298935,80.2515335083,41030,41142,112
12.9877595901,80.2549362183,41243,41304,61
12.9872303009,80.2594909668,41404,41464,60
12.9875497818,80.2565689087,42042,42123,81
12.9876003265,80.2562713623,42133,42193,60
13.0339202881,80.2304611206,44330,44381,51
13.0345401764,80.2303390503,44421,44462,41
13.0344200134,80.2297821045,44563,44603,40
13.0340995789,80.2302932739,44633,44755,122
13.0308704376,80.23072052,44825,44856,31
12.9868297577,80.2229995728,46058,46099,41
12.982170105,80.2216796875,46241,46282,41
12.9870595932,80.2515563965,47039,47159,120
12.9876403809,80.2556228638,47252,47343,91
12.9866800308,80.259552002,47485,47646,161
12.9878396988,80.2518615723,47838,47878,40
13.0078401566,80.2130508423,49184,49215,31
13.0298700333,80.2308197021,49986,50017,31
13.0269098282,80.2329788208,50107,50158,51
13.0145797729,80.22605896,50360,50421,61
13.0142202377,80.2261886597,50824,50856,32
13.0230798721,80.2274627686,51401,51471,70
13.0117301941,80.2198410034,51857,51897,40
13.0082902908,80.2133331299,52018,52049,31
12.981300354,80.2381973267,53029,53150,121
12.9813098907,80.238571167,53150,53181,31
12.9875898361,80.2513580322,53484,53596,112
12.9877195358,80.2552032471,53656,53726,70
12.987039566,80.2591171265,54313,54433,120
12.9801197052,80.2527313232,54686,54729,43
13.0036001205,80.2119979858,56195,56246,51
13.0342502594,80.2297973633,57166,57239,73
13.0084295273,80.2134933472,58432,58502,70
12.9974098206,80.2163619995,58765,58815,50
12.9877996445,80.2551269531,60132,60192,60
12.9877996445,80.2551803589,60192,60233,41
12.9875297546,80.2561721802,61476,61536,60
12.9813299179,80.2401885986,61980,62012,32
12.982460022,80.2525634766,63449,63592,143
12.983880043,80.2523422241,63631,63774,143
12.9857196808,80.2518768311,63814,63935,121
12.987830162,80.2548828125,64056,64168,112
12.9874095917,80.2590637207,64258,64299,41
12.9866104126,80.2593612671,64380,64532,152
12.9867801666,80.2590484619,64532,64573,41
12.9878501892,80.2531433105,64761,64855,94
12.9879398346,80.2527999878,64855,64926,71
12.9812602997,80.23802948,65493,65532,39
12.9812202454,80.2379379272,65532,65572,40
12.9812097549,80.2376480103,65572,65612,40
12.9812202454,80.2369918823,65642,65755,113
12.9812002182,80.2365570068,65765,65796,31
12.9812202454,80.2361984253,65816,65907,91
12.9811496735,80.234703064,66048,66079,31
12.9818096161,80.2329711914,66200,66250,50
13.0077695847,80.2130203247,67463,67516,53
13.0282697678,80.2309799194,68124,68175,51
13.0303096771,80.2308197021,68236,68287,51
13.0335597992,80.2305908203,68398,68448,50
13.0341997147,80.2300567627,69219,69340,121
13.0341396332,80.230430603,69340,69401,61
13.0247497559,80.2293777466,69693,69744,51
13.0089101791,80.2140884399,70301,70341,40
13.0083503723,80.213508606,70390,70432,42
12.9902095795,80.2206420898,70916,71056,140
12.9899196625,80.2208862305,71056,71128,72
12.9896602631,80.2211990356,71332,71468,136
12.9893198013,80.2215423584,71497,71558,61
12.9889202118,80.2220993042,71558,71592,34
12.9887104034,80.2222900391,71622,71673,51
12.9884796143,80.2225494385,71683,71734,51
12.987739563,80.2231674194,71772,71841,69
12.9876203537,80.2231826782,71841,71873,32
12.9866304398,80.2230834961,71931,71963,32
12.982000351,80.2322769165,72590,72631,41
12.9800701141,80.2522888184,73096,73127,31
12.987739563,80.2550811768,73571,73694,123
12.9871196747,80.2592010498,75262,75302,40
12.9877700806,80.2518386841,75473,75504,31
12.9845504761,80.2523803711,75566,75687,121
12.9813203812,80.240737915,76051,76101,50
12.9854202271,80.2232666016,76891,77063,172
13.0078001022,80.2130432129,77690,77741,51
13.034819603,80.23021698,78389,78440,51
13.0142002106,80.2256088257,79036,79199,163
12.9978103638,80.256362915,18817,18948,131
12.9594097137,80.2448196411,19553,19584,31
12.8747901917,80.2097625732,20915,20965,50
13.0096902847,80.2112731934,24495,24556,61
13.009519577,80.211151123,24556,24646,90
13.0092601776,80.2110519409,25221,25252,31
12.9022502899,80.2281036377,28096,28136,40
12.9020996094,80.2281112671,28146,28186,40
12.8849802017,80.2267837524,28519,28570,51
12.9025297165,80.2279586792,30193,30224,31
12.9398002625,80.2356262207,30919,30950,31
12.9483995438,80.2403793335,31131,31252,121
12.956319809,80.2432632446,31454,31494,40
12.9631996155,80.2465362549,31666,31746,80
12.9930496216,80.2183914185,33188,33219,31
12.9959897995,80.216583252,33420,33461,41
13.0136995316,80.2042312622,33995,34046,51
13.0101203918,80.2114868164,34247,34308,61
13.0099401474,80.2113723755,34308,34368,60
13.0096797943,80.2111968994,34368,34439,71
12.9765100479,80.2219085693,35840,35871,31
12.907699585,80.2284393311,37898,37999,101
12.9049396515,80.2282028198,38049,38170,121
12.9023303986,80.2280502319,38281,38392,111
12.8993597031,80.2278823853,38472,38503,31
12.8747901917,80.2101593018,39682,39723,41
13.009759903,80.2113265991,43524,43605,81
12.9846401215,80.2230377197,45179,45260,81
12.9799995422,80.2526016235,45925,45966,41
12.9395198822,80.2356872559,46661,46692,31
12.9070796967,80.2283782959,47154,47194,40
13.002869606,80.2120666504,52951,53042,91
13.0034704208,80.2120666504,53072,53153,81
13.0095796585,80.2111587524,53748,53829,81
12.9570999146,80.243888855,56208,56249,41
12.8744602203,80.2101287842,57812,57852,40
12.8746995926,80.2099761963,57881,58063,182
12.8764600754,80.2265396118,58345,58436,91
12.8997602463,80.2278671265,58708,58829,121
12.9263296127,80.2309570313,59232,59263,31
12.933719635,80.2328109741,59353,59384,31
12.9487600327,80.2406311035,59646,59686,40
12.9627399445,80.2463378906,59928,59959,31
12.9865102768,80.2229766846,61026,61068,42
12.98320961,80.2221603394,64195,64235,40
12.9764299393,80.2218780518,64386,64417,31
12.9011297226,80.2280578613,66434,66615,181
12.8786697388,80.2109603882,67501,67550,49
12.8764400482,80.2268066406,67772,67812,40
12.905090332,80.2281494141,68347,68437,90
12.9487400055,80.2406082153,69234,69285,51
12.9809799194,80.2451477051,70041,70081,40
12.9811000824,80.2442169189,70212,70253,41
12.9812803268,80.2434616089,70303,70394,91
