No,day,month,latitude,longitude,bus_id,seconds,No
79,07,03,12.906709671020508,80.22821807861328,45214920727,10,79
147,07,03,12.906869888305664,80.22824096679688,45214920727,20,147
220,07,03,12.907320022583008,80.22827911376953,45214920727,30,220
290,07,03,12.908149719238281,80.22840881347656,45214920727,40,290
358,07,03,12.90923023223877,80.22857666015625,45214920727,50,358
435,07,03,12.910300254821777,80.22875213623047,45214920727,60,435
501,07,03,12.911640167236328,80.22895050048828,45214920727,70,501
575,07,03,12.912859916687012,80.22911834716797,45214920727,80,575
648,07,03,12.913840293884277,80.22921752929688,45214920727,91,648
725,07,03,12.913979530334473,80.229248046875,45214920727,101,725
795,07,03,12.91454029083252,80.22933959960938,45214920727,111,795
869,07,03,12.915379524230957,80.22946166992188,45214920727,121,869
936,07,03,12.915800094604492,80.22953033447266,45214920727,131,936
1006,07,03,12.916430473327637,80.22962951660156,45214920727,141,1006
1082,07,03,12.917340278625488,80.22975158691406,45214920727,151,1082
1155,07,03,12.91845989227295,80.22989654541016,45214920727,161,1155
1228,07,03,12.919650077819824,80.23004913330078,45214920727,171,1228
1300,07,03,12.9208402633667,80.2302017211914,45214920727,181,1300
1396,07,03,12.92212963104248,80.2303695678711,45214920727,192,1396
1470,07,03,12.923319816589355,80.23056030273438,45214920727,202,1470
1540,07,03,12.924530029296875,80.23072052001953,45214920727,212,1540
1616,07,03,12.92566967010498,80.2308578491211,45214920727,222,1616
1684,07,03,12.926859855651855,80.23101043701172,45214920727,232,1684
1761,07,03,12.928099632263184,80.23114776611328,45214920727,242,1761
1837,07,03,12.929289817810059,80.23136138916016,45214920727,252,1837
1908,07,03,12.930489540100098,80.23165893554688,45214920727,262,1908
1978,07,03,12.931719779968262,80.23201751708984,45214920727,272,1978
2052,07,03,12.932889938354492,80.23240661621094,45214920727,282,2052
2128,07,03,12.933719635009766,80.23275756835938,45214920727,293,2128
2195,07,03,12.933830261230469,80.23282623291016,45214920727,303,2195
2271,07,03,12.934479713439941,80.2331314086914,45214920727,313,2271
2341,07,03,12.935319900512695,80.23352813720703,45214920727,323,2341
2401,07,03,12.938549995422363,80.23506164550781,45214920727,353,2401
2474,07,03,12.939530372619629,80.23554992675781,45214920727,363,2474
2542,07,03,12.939789772033691,80.23567962646484,45214920727,373,2542
2610,07,03,12.940139770507812,80.23583221435547,45214920727,383,2610
2694,07,03,12.940990447998047,80.2360610961914,45214920727,394,2694
2763,07,03,12.94202995300293,80.23632049560547,45214920727,404,2763
2838,07,03,12.94314956665039,80.2368392944336,45214920727,414,2838
2910,07,03,12.944040298461914,80.23777770996094,45214920727,424,2910
2983,07,03,12.944930076599121,80.23876190185547,45214920727,434,2983
3056,07,03,12.946029663085938,80.239501953125,45214920727,444,3056
3125,07,03,12.94711971282959,80.23990631103516,45214920727,454,3125
3200,07,03,12.947389602661133,80.24002075195312,45214920727,464,3200
3273,07,03,12.94771957397461,80.24015808105469,45214920727,474,3273
3348,07,03,12.948010444641113,80.2402572631836,45214920727,484,3348
3423,07,03,12.948049545288086,80.24028015136719,45214920727,495,3423
3524,07,03,12.948049545288086,80.24028015136719,45214920727,505,3524
3595,07,03,12.948049545288086,80.24028015136719,45214920727,515,3595
3667,07,03,12.9483003616333,80.24043273925781,45214920727,525,3667
3739,07,03,12.948479652404785,80.24051666259766,45214920727,535,3739
3812,07,03,12.948800086975098,80.24064636230469,45214920727,545,3812
3887,07,03,12.949339866638184,80.24083709716797,45214920727,555,3887
3952,07,03,12.950209617614746,80.24108123779297,45214920727,565,3952
4033,07,03,12.951040267944336,80.2413330078125,45214920727,575,4033
4104,07,03,12.951250076293945,80.24140167236328,45214920727,585,4104
4179,07,03,12.951849937438965,80.24160766601562,45214920727,595,4179
