No,day,month,latitude,longitude,bus_id,seconds,No
27,07,03,12.986669540405273,80.25961303710938,45230320081,2,27
100,07,03,12.986669540405273,80.25961303710938,45230320081,12,100
166,07,03,12.986669540405273,80.25961303710938,45230320081,22,166
236,07,03,12.986669540405273,80.25961303710938,45230320081,32,236
302,07,03,12.986669540405273,80.25961303710938,45230320081,42,302
383,07,03,12.986669540405273,80.25961303710938,45230320081,53,383
459,07,03,12.986669540405273,80.25961303710938,45230320081,63,459
537,07,03,12.986669540405273,80.25961303710938,45230320081,73,537
605,07,03,12.986669540405273,80.25961303710938,45230320081,83,605
677,07,03,12.986669540405273,80.25961303710938,45230320081,93,677
741,07,03,12.986669540405273,80.25961303710938,45230320081,103,741
818,07,03,12.986669540405273,80.25961303710938,45230320081,113,818
884,07,03,12.986669540405273,80.25961303710938,45230320081,123,884
948,07,03,12.986669540405273,80.25961303710938,45230320081,133,948
1022,07,03,12.986669540405273,80.25961303710938,45230320081,143,1022
1094,07,03,12.986669540405273,80.25961303710938,45230320081,153,1094
1172,07,03,12.986669540405273,80.25961303710938,45230320081,164,1172
1261,07,03,12.986669540405273,80.25961303710938,45230320081,174,1261
1317,07,03,12.986669540405273,80.25961303710938,45230320081,184,1317
1415,07,03,12.986669540405273,80.25961303710938,45230320081,194,1415
1493,07,03,12.986669540405273,80.25961303710938,45230320081,204,1493
1569,07,03,12.986669540405273,80.25961303710938,45230320081,214,1569
1640,07,03,12.986669540405273,80.25961303710938,45230320081,224,1640
1708,07,03,12.986669540405273,80.25961303710938,45230320081,234,1708
1775,07,03,12.986669540405273,80.25961303710938,45230320081,244,1775
1845,07,03,12.986669540405273,80.25961303710938,45230320081,254,1845
1935,07,03,12.986669540405273,80.25961303710938,45230320081,265,1935
2008,07,03,12.986669540405273,80.25961303710938,45230320081,275,2008
2078,07,03,12.986669540405273,80.25961303710938,45230320081,285,2078
2137,07,03,12.986669540405273,80.25961303710938,45230320081,295,2137
2221,07,03,12.986669540405273,80.25961303710938,45230320081,305,2221
2285,07,03,12.986669540405273,80.25961303710938,45230320081,315,2285
2411,07,03,12.986669540405273,80.25961303710938,45230320081,355,2411
2501,07,03,12.986669540405273,80.25961303710938,45230320081,366,2501
2574,07,03,12.986669540405273,80.25961303710938,45230320081,376,2574
2634,07,03,12.986669540405273,80.25961303710938,45230320081,386,2634
