No,day,month,latitude,longitude,bus_id,seconds,No
78,07,03,13.050129890441895,80.2069320678711,45214920700,10,78
151,07,03,13.050129890441895,80.2069320678711,45214920700,20,151
219,07,03,13.050129890441895,80.2069320678711,45214920700,30,219
297,07,03,13.050129890441895,80.2069320678711,45214920700,41,297
366,07,03,13.050129890441895,80.2069320678711,45214920700,51,366
437,07,03,13.050129890441895,80.2069320678711,45214920700,61,437
508,07,03,13.050129890441895,80.2069320678711,45214920700,71,508
578,07,03,13.050129890441895,80.2069320678711,45214920700,81,578
653,07,03,13.050129890441895,80.2069320678711,45214920700,91,653
723,07,03,13.050129890441895,80.2069320678711,45214920700,101,723
797,07,03,13.050129890441895,80.2069320678711,45214920700,111,797
868,07,03,13.050129890441895,80.2069320678711,45214920700,121,868
938,07,03,13.050129890441895,80.2069320678711,45214920700,131,938
1010,07,03,13.050129890441895,80.2069320678711,45214920700,141,1010
1089,07,03,13.050129890441895,80.2069320678711,45214920700,152,1089
1158,07,03,13.050129890441895,80.2069320678711,45214920700,162,1158
1231,07,03,13.050129890441895,80.2069320678711,45214920700,172,1231
1304,07,03,13.050129890441895,80.2069320678711,45214920700,182,1304
1398,07,03,13.050129890441895,80.2069320678711,45214920700,192,1398
1471,07,03,13.050129890441895,80.2069320678711,45214920700,202,1471
1545,07,03,13.050129890441895,80.2069320678711,45214920700,212,1545
1617,07,03,13.050129890441895,80.2069320678711,45214920700,222,1617
1689,07,03,13.050129890441895,80.2069320678711,45214920700,232,1689
1763,07,03,13.050129890441895,80.2069320678711,45214920700,242,1763
1834,07,03,13.050129890441895,80.2069320678711,45214920700,252,1834
1907,07,03,13.050129890441895,80.2069320678711,45214920700,262,1907
1986,07,03,13.050129890441895,80.2069320678711,45214920700,273,1986
2053,07,03,13.050129890441895,80.2069320678711,45214920700,283,2053
2123,07,03,13.050129890441895,80.2069320678711,45214920700,293,2123
2197,07,03,13.050129890441895,80.2069320678711,45214920700,303,2197
2272,07,03,13.050129890441895,80.2069320678711,45214920700,313,2272
2343,07,03,13.050129890441895,80.2069320678711,45214920700,323,2343
2402,07,03,13.050129890441895,80.2069320678711,45214920700,353,2402
2475,07,03,13.050129890441895,80.2069320678711,45214920700,363,2475
2541,07,03,13.050129890441895,80.2069320678711,45214920700,373,2541
2620,07,03,13.050129890441895,80.2069320678711,45214920700,384,2620
2693,07,03,13.050129890441895,80.2069320678711,45214920700,394,2693
2762,07,03,13.050129890441895,80.2069320678711,45214920700,404,2762
2834,07,03,13.050129890441895,80.2069320678711,45214920700,414,2834
2906,07,03,13.050129890441895,80.2069320678711,45214920700,424,2906
2978,07,03,13.050129890441895,80.2069320678711,45214920700,434,2978
3052,07,03,13.050129890441895,80.2069320678711,45214920700,444,3052
3126,07,03,13.050129890441895,80.2069320678711,45214920700,454,3126
3199,07,03,13.050129890441895,80.2069320678711,45214920700,464,3199
3274,07,03,13.050129890441895,80.2069320678711,45214920700,474,3274
3345,07,03,13.050129890441895,80.2069320678711,45214920700,484,3345
3422,07,03,13.050129890441895,80.2069320678711,45214920700,494,3422
3523,07,03,13.050129890441895,80.2069320678711,45214920700,505,3523
3599,07,03,13.050129890441895,80.2069320678711,45214920700,515,3599
3666,07,03,13.050129890441895,80.2069320678711,45214920700,525,3666
3737,07,03,13.050129890441895,80.2069320678711,45214920700,535,3737
3811,07,03,13.050129890441895,80.2069320678711,45214920700,545,3811
3885,07,03,13.050129890441895,80.2069320678711,45214920700,555,3885
3959,07,03,13.050129890441895,80.2069320678711,45214920700,565,3959
4031,07,03,13.050129890441895,80.2069320678711,45214920700,575,4031
4103,07,03,13.050129890441895,80.2069320678711,45214920700,585,4103
4174,07,03,13.050129890441895,80.2069320678711,45214920700,595,4174
4248,07,03,13.050129890441895,80.2069320678711,45214920700,605,4248
4319,07,03,13.050129890441895,80.2069320678711,45214920700,615,4319
4397,07,03,13.050129890441895,80.2069320678711,45214920700,626,4397
4465,07,03,13.050129890441895,80.2069320678711,45214920700,636,4465
4535,07,03,13.050129890441895,80.2069320678711,45214920700,646,4535
4609,07,03,13.050129890441895,80.2069320678711,45214920700,656,4609
4687,07,03,13.050129890441895,80.2069320678711,45214920700,666,4687
4754,07,03,13.050129890441895,80.2069320678711,45214920700,676,4754
4827,07,03,13.050129890441895,80.2069320678711,45214920700,686,4827
4902,07,03,13.050129890441895,80.2069320678711,45214920700,696,4902
4972,07,03,13.050129890441895,80.2069320678711,45214920700,706,4972
5045,07,03,13.050129890441895,80.2069320678711,45214920700,716,5045
5116,07,03,13.050129890441895,80.2069320678711,45214920700,726,5116
5192,07,03,13.050129890441895,80.2069320678711,45214920700,737,5192
5263,07,03,13.050129890441895,80.2069320678711,45214920700,747,5263
5339,07,03,13.050129890441895,80.2069320678711,45214920700,757,5339
5405,07,03,13.050129890441895,80.2069320678711,45214920700,767,5405
5482,07,03,13.050129890441895,80.2069320678711,45214920700,777,5482
5551,07,03,13.050129890441895,80.2069320678711,45214920700,787,5551
5624,07,03,13.050129890441895,80.2069320678711,45214920700,797,5624
5701,07,03,13.050129890441895,80.2069320678711,45214920700,807,5701
5800,07,03,13.050129890441895,80.2069320678711,45214920700,817,5800
5869,07,03,13.050129890441895,80.2069320678711,45214920700,827,5869
5935,07,03,13.050129890441895,80.2069320678711,45214920700,837,5935
6009,07,03,13.050129890441895,80.2069320678711,45214920700,847,6009
6086,07,03,13.050129890441895,80.2069320678711,45214920700,858,6086
6160,07,03,13.050129890441895,80.2069320678711,45214920700,868,6160
6233,07,03,13.050129890441895,80.2069320678711,45214920700,878,6233
6303,07,03,13.050129890441895,80.2069320678711,45214920700,888,6303
6376,07,03,13.050129890441895,80.2069320678711,45214920700,898,6376
6458,07,03,13.050129890441895,80.2069320678711,45214920700,908,6458
6519,07,03,13.050129890441895,80.2069320678711,45214920700,918,6519
6599,07,03,13.050129890441895,80.2069320678711,45214920700,928,6599
6664,07,03,13.050129890441895,80.2069320678711,45214920700,938,6664
6736,07,03,13.050129890441895,80.2069320678711,45214920700,948,6736
6810,07,03,13.050129890441895,80.2069320678711,45214920700,958,6810
6882,07,03,13.050129890441895,80.2069320678711,45214920700,969,6882
6952,07,03,13.050129890441895,80.2069320678711,45214920700,979,6952
7024,07,03,13.050129890441895,80.2069320678711,45214920700,989,7024
7096,07,03,13.050129890441895,80.2069320678711,45214920700,999,7096
7170,07,03,13.050129890441895,80.2069320678711,45214920700,1009,7170
7239,07,03,13.050129890441895,80.2069320678711,45214920700,1019,7239
7314,07,03,13.050129890441895,80.2069320678711,45214920700,1029,7314
7384,07,03,13.050129890441895,80.2069320678711,45214920700,1039,7384
7455,07,03,13.050129890441895,80.2069320678711,45214920700,1049,7455
7527,07,03,13.050129890441895,80.2069320678711,45214920700,1059,7527
7599,07,03,13.050129890441895,80.2069320678711,45214920700,1069,7599
7671,07,03,13.050129890441895,80.2069320678711,45214920700,1079,7671
7744,07,03,13.050129890441895,80.2069320678711,45214920700,1090,7744
7817,07,03,13.050129890441895,80.2069320678711,45214920700,1100,7817
7890,07,03,13.050129890441895,80.2069320678711,45214920700,1110,7890
7965,07,03,13.050129890441895,80.2069320678711,45214920700,1120,7965
8068,07,03,13.050129890441895,80.2069320678711,45214920700,1130,8068
8133,07,03,13.050129890441895,80.2069320678711,45214920700,1140,8133
8205,07,03,13.050129890441895,80.2069320678711,45214920700,1150,8205
8275,07,03,13.050129890441895,80.2069320678711,45214920700,1160,8275
8348,07,03,13.050129890441895,80.2069320678711,45214920700,1170,8348
8421,07,03,13.050129890441895,80.2069320678711,45214920700,1180,8421
8492,07,03,13.050129890441895,80.2069320678711,45214920700,1190,8492
8567,07,03,13.050129890441895,80.2069320678711,45214920700,1201,8567
8641,07,03,13.050129890441895,80.2069320678711,45214920700,1211,8641
8711,07,03,13.050129890441895,80.2069320678711,45214920700,1221,8711
8781,07,03,13.050129890441895,80.2069320678711,45214920700,1231,8781
8853,07,03,13.050129890441895,80.2069320678711,45214920700,1241,8853
8929,07,03,13.050129890441895,80.2069320678711,45214920700,1251,8929
8996,07,03,13.050129890441895,80.2069320678711,45214920700,1261,8996
9066,07,03,13.050129890441895,80.2069320678711,45214920700,1271,9066
9141,07,03,13.050129890441895,80.2069320678711,45214920700,1281,9141
9210,07,03,13.050129890441895,80.2069320678711,45214920700,1291,9210
9283,07,03,13.050129890441895,80.2069320678711,45214920700,1301,9283
9354,07,03,13.050129890441895,80.2069320678711,45214920700,1311,9354
9432,07,03,13.050129890441895,80.2069320678711,45214920700,1322,9432
9498,07,03,13.050129890441895,80.2069320678711,45214920700,1332,9498
