No,day,month,latitude,longitude,bus_id,seconds,No
30,07,03,13.074749946594238,80.27538299560547,45214920674,2,30
90,07,03,13.074749946594238,80.27538299560547,45214920674,12,90
170,07,03,13.074749946594238,80.27538299560547,45214920674,22,170
239,07,03,13.074749946594238,80.27538299560547,45214920674,32,239
308,07,03,13.074749946594238,80.27538299560547,45214920674,42,308
376,07,03,13.074749946594238,80.27538299560547,45214920674,52,376
446,07,03,13.074749946594238,80.27538299560547,45214920674,62,446
521,07,03,13.074749946594238,80.27538299560547,45214920674,72,521
590,07,03,13.074749946594238,80.27538299560547,45214920674,82,590
659,07,03,13.074749946594238,80.27538299560547,45214920674,92,659
737,07,03,13.074749946594238,80.27538299560547,45214920674,103,737
807,07,03,13.074749946594238,80.27538299560547,45214920674,113,807
879,07,03,13.074749946594238,80.27538299560547,45214920674,123,879
956,07,03,13.074749946594238,80.27538299560547,45214920674,133,956
1023,07,03,13.074749946594238,80.27538299560547,45214920674,143,1023
1096,07,03,13.074749946594238,80.27538299560547,45214920674,153,1096
1168,07,03,13.074749946594238,80.27538299560547,45214920674,163,1168
1242,07,03,13.074749946594238,80.27538299560547,45214920674,173,1242
1316,07,03,13.074749946594238,80.27538299560547,45214920674,183,1316
1409,07,03,13.074749946594238,80.27538299560547,45214920674,193,1409
1481,07,03,13.074749946594238,80.27538299560547,45214920674,203,1481
1554,07,03,13.074749946594238,80.27538299560547,45214920674,213,1554
1630,07,03,13.074749946594238,80.27538299560547,45214920674,224,1630
1709,07,03,13.074749946594238,80.27538299560547,45214920674,234,1709
1779,07,03,13.074749946594238,80.27538299560547,45214920674,244,1779
1848,07,03,13.074749946594238,80.27538299560547,45214920674,254,1848
1917,07,03,13.074749946594238,80.27538299560547,45214920674,264,1917
1991,07,03,13.074749946594238,80.27538299560547,45214920674,274,1991
2063,07,03,13.074749946594238,80.27538299560547,45214920674,284,2063
2133,07,03,13.074749946594238,80.27538299560547,45214920674,294,2133
2204,07,03,13.074749946594238,80.27538299560547,45214920674,304,2204
2278,07,03,13.074749946594238,80.27538299560547,45214920674,314,2278
2412,07,03,13.074749946594238,80.27538299560547,45214920674,355,2412
2487,07,03,13.074749946594238,80.27538299560547,45214920674,365,2487
2555,07,03,13.074749946594238,80.27538299560547,45214920674,375,2555
2631,07,03,13.074749946594238,80.27538299560547,45214920674,385,2631
2701,07,03,13.074749946594238,80.27538299560547,45214920674,395,2701
2773,07,03,13.074749946594238,80.27538299560547,45214920674,405,2773
2841,07,03,13.074749946594238,80.27538299560547,45214920674,415,2841
2914,07,03,13.074749946594238,80.27538299560547,45214920674,425,2914
2990,07,03,13.074749946594238,80.27538299560547,45214920674,435,2990
3073,07,03,13.074749946594238,80.27538299560547,45214920674,446,3073
3144,07,03,13.074749946594238,80.27538299560547,45214920674,456,3144
3214,07,03,13.074749946594238,80.27538299560547,45214920674,466,3214
3286,07,03,13.074749946594238,80.27538299560547,45214920674,476,3286
3358,07,03,13.074749946594238,80.27538299560547,45214920674,486,3358
3432,07,03,13.074749946594238,80.27538299560547,45214920674,496,3432
3530,07,03,13.074749946594238,80.27538299560547,45214920674,506,3530
3604,07,03,13.074749946594238,80.27538299560547,45214920674,516,3604
3677,07,03,13.074749946594238,80.27538299560547,45214920674,526,3677
3749,07,03,13.074749946594238,80.27538299560547,45214920674,536,3749
3823,07,03,13.074749946594238,80.27538299560547,45214920674,546,3823
3898,07,03,13.074749946594238,80.27538299560547,45214920674,557,3898
3969,07,03,13.074749946594238,80.27538299560547,45214920674,567,3969
4045,07,03,13.074749946594238,80.27538299560547,45214920674,577,4045
4114,07,03,13.074749946594238,80.27538299560547,45214920674,587,4114
4188,07,03,13.074749946594238,80.27538299560547,45214920674,597,4188
4259,07,03,13.074749946594238,80.27538299560547,45214920674,607,4259
4331,07,03,13.074749946594238,80.27538299560547,45214920674,617,4331
4402,07,03,13.074749946594238,80.27538299560547,45214920674,627,4402
4476,07,03,13.074749946594238,80.27538299560547,45214920674,637,4476
4550,07,03,13.074749946594238,80.27538299560547,45214920674,647,4550
4622,07,03,13.074749946594238,80.27538299560547,45214920674,657,4622
4694,07,03,13.074749946594238,80.27538299560547,45214920674,668,4694
4771,07,03,13.074749946594238,80.27538299560547,45214920674,678,4771
4845,07,03,13.074749946594238,80.27538299560547,45214920674,688,4845
4918,07,03,13.074749946594238,80.27538299560547,45214920674,698,4918
4986,07,03,13.074749946594238,80.27538299560547,45214920674,708,4986
5057,07,03,13.074749946594238,80.27538299560547,45214920674,718,5057
5129,07,03,13.074749946594238,80.27538299560547,45214920674,728,5129
5201,07,03,13.074749946594238,80.27538299560547,45214920674,738,5201
5274,07,03,13.074749946594238,80.27538299560547,45214920674,748,5274
5344,07,03,13.074749946594238,80.27538299560547,45214920674,758,5344
5419,07,03,13.074749946594238,80.27538299560547,45214920674,768,5419
5500,07,03,13.074749946594238,80.27538299560547,45214920674,779,5500
5565,07,03,13.074749946594238,80.27538299560547,45214920674,789,5565
5640,07,03,13.074749946594238,80.27538299560547,45214920674,799,5640
5711,07,03,13.074749946594238,80.27538299560547,45214920674,809,5711
5810,07,03,13.074749946594238,80.27538299560547,45214920674,819,5810
5884,07,03,13.074749946594238,80.27538299560547,45214920674,829,5884
5953,07,03,13.074749946594238,80.27538299560547,45214920674,839,5953
6027,07,03,13.074749946594238,80.27538299560547,45214920674,849,6027
6096,07,03,13.074749946594238,80.27538299560547,45214920674,859,6096
6173,07,03,13.074749946594238,80.27538299560547,45214920674,869,6173
6244,07,03,13.074749946594238,80.27538299560547,45214920674,879,6244
6313,07,03,13.074749946594238,80.27538299560547,45214920674,889,6313
6390,07,03,13.074749946594238,80.27538299560547,45214920674,900,6390
6466,07,03,13.074749946594238,80.27538299560547,45214920674,910,6466
6536,07,03,13.074749946594238,80.27538299560547,45214920674,920,6536
6610,07,03,13.074749946594238,80.27538299560547,45214920674,930,6610
6678,07,03,13.074749946594238,80.27538299560547,45214920674,940,6678
6750,07,03,13.074749946594238,80.27538299560547,45214920674,950,6750
6824,07,03,13.074749946594238,80.27538299560547,45214920674,960,6824
6894,07,03,13.074749946594238,80.27538299560547,45214920674,970,6894
6968,07,03,13.074749946594238,80.27538299560547,45214920674,980,6968
7039,07,03,13.074749946594238,80.27538299560547,45214920674,990,7039
7109,07,03,13.074749946594238,80.27538299560547,45214920674,1000,7109
7182,07,03,13.074749946594238,80.27538299560547,45214920674,1011,7182
7254,07,03,13.074749946594238,80.27538299560547,45214920674,1021,7254
7330,07,03,13.074749946594238,80.27538299560547,45214920674,1031,7330
7400,07,03,13.074749946594238,80.27538299560547,45214920674,1041,7400
7470,07,03,13.074749946594238,80.27538299560547,45214920674,1051,7470
7544,07,03,13.074749946594238,80.27538299560547,45214920674,1061,7544
