60,05,03,12.987019538879395,80.25916290283203,45214920563,8,60
129,05,03,12.987019538879395,80.25916290283203,45214920563,19,129
201,05,03,12.987019538879395,80.25916290283203,45214920563,29,201
269,05,03,12.987019538879395,80.25916290283203,45214920563,39,269
334,05,03,12.987019538879395,80.25916290283203,45214920563,49,334
402,05,03,12.987019538879395,80.25916290283203,45214920563,59,402
473,05,03,12.987019538879395,80.25916290283203,45214920563,69,473
544,05,03,12.987019538879395,80.25916290283203,45214920563,79,544
611,05,03,12.987019538879395,80.25916290283203,45214920563,89,611
682,05,03,12.987019538879395,80.25916290283203,45214920563,99,682
748,05,03,12.987019538879395,80.25916290283203,45214920563,109,748
822,05,03,12.987019538879395,80.25916290283203,45214920563,120,822
888,05,03,12.987019538879395,80.25916290283203,45214920563,130,888
953,05,03,12.987019538879395,80.25916290283203,45214920563,140,953
1021,05,03,12.987019538879395,80.25916290283203,45214920563,150,1021
1090,05,03,12.987019538879395,80.25916290283203,45214920563,160,1090
1158,05,03,12.987019538879395,80.25916290283203,45214920563,170,1158
1228,05,03,12.987019538879395,80.25916290283203,45214920563,180,1228
1300,05,03,12.987019538879395,80.25916290283203,45214920563,190,1300
1364,05,03,12.987019538879395,80.25916290283203,45214920563,200,1364
1437,05,03,12.987019538879395,80.25916290283203,45214920563,211,1437
1507,05,03,12.987019538879395,80.25916290283203,45214920563,221,1507
1575,05,03,12.987019538879395,80.25916290283203,45214920563,231,1575
1641,05,03,12.987019538879395,80.25916290283203,45214920563,241,1641
1707,05,03,12.987019538879395,80.25916290283203,45214920563,251,1707
1778,05,03,12.987019538879395,80.25916290283203,45214920563,261,1778
1847,05,03,12.987019538879395,80.25916290283203,45214920563,271,1847
1911,05,03,12.987019538879395,80.25916290283203,45214920563,281,1911
1982,05,03,12.987019538879395,80.25916290283203,45214920563,291,1982
2052,05,03,12.987019538879395,80.25916290283203,45214920563,301,2052
2151,05,03,12.987019538879395,80.25916290283203,45214920563,332,2151
2219,05,03,12.987019538879395,80.25916290283203,45214920563,342,2219
2290,05,03,12.987019538879395,80.25916290283203,45214920563,352,2290
2358,05,03,12.987019538879395,80.25916290283203,45214920563,362,2358
2428,05,03,12.987019538879395,80.25916290283203,45214920563,372,2428
2495,05,03,12.987019538879395,80.25916290283203,45214920563,382,2495
2563,05,03,12.987019538879395,80.25916290283203,45214920563,392,2563
2634,05,03,12.987019538879395,80.25916290283203,45214920563,403,2634
2702,05,03,12.987019538879395,80.25916290283203,45214920563,413,2702
2774,05,03,12.987019538879395,80.25916290283203,45214920563,423,2774
2839,05,03,12.987019538879395,80.25916290283203,45214920563,433,2839
2908,05,03,12.987019538879395,80.25916290283203,45214920563,443,2908
2975,05,03,12.987019538879395,80.25916290283203,45214920563,453,2975
3045,05,03,12.987019538879395,80.25916290283203,45214920563,463,3045
3112,05,03,12.987019538879395,80.25916290283203,45214920563,473,3112
3180,05,03,12.987019538879395,80.25916290283203,45214920563,483,3180
3248,05,03,12.987019538879395,80.25916290283203,45214920563,493,3248
3318,05,03,12.987019538879395,80.25916290283203,45214920563,503,3318
3389,05,03,12.987019538879395,80.25916290283203,45214920563,514,3389
3459,05,03,12.987019538879395,80.25916290283203,45214920563,524,3459
3527,05,03,12.987019538879395,80.25916290283203,45214920563,534,3527
3595,05,03,12.987019538879395,80.25916290283203,45214920563,544,3595
3661,05,03,12.987019538879395,80.25916290283203,45214920563,554,3661
3732,05,03,12.987019538879395,80.25916290283203,45214920563,564,3732
3801,05,03,12.987019538879395,80.25916290283203,45214920563,574,3801
3869,05,03,12.987019538879395,80.25916290283203,45214920563,584,3869
3937,05,03,12.987019538879395,80.25916290283203,45214920563,594,3937
4009,05,03,12.987019538879395,80.25916290283203,45214920563,605,4009
4078,05,03,12.987019538879395,80.25916290283203,45214920563,615,4078
4147,05,03,12.987019538879395,80.25916290283203,45214920563,625,4147
4213,05,03,12.987019538879395,80.25916290283203,45214920563,635,4213
4282,05,03,12.987019538879395,80.25916290283203,45214920563,645,4282
4348,05,03,12.987019538879395,80.25916290283203,45214920563,655,4348
4415,05,03,12.987019538879395,80.25916290283203,45214920563,665,4415
4482,05,03,12.987019538879395,80.25916290283203,45214920563,675,4482
4553,05,03,12.987019538879395,80.25916290283203,45214920563,685,4553
4623,05,03,12.987019538879395,80.25916290283203,45214920563,696,4623
4689,05,03,12.987019538879395,80.25916290283203,45214920563,706,4689
4758,05,03,12.987019538879395,80.25916290283203,45214920563,716,4758
4828,05,03,12.987019538879395,80.25916290283203,45214920563,726,4828
4896,05,03,12.987019538879395,80.25916290283203,45214920563,736,4896
4964,05,03,12.987019538879395,80.25916290283203,45214920563,746,4964
5032,05,03,12.987019538879395,80.25916290283203,45214920563,756,5032
5104,05,03,12.987019538879395,80.25916290283203,45214920563,766,5104
5172,05,03,12.987019538879395,80.25916290283203,45214920563,776,5172
5242,05,03,12.987019538879395,80.25916290283203,45214920563,786,5242
5317,05,03,12.987019538879395,80.25916290283203,45214920563,797,5317
5385,05,03,12.987019538879395,80.25916290283203,45214920563,807,5385
5450,05,03,12.987019538879395,80.25916290283203,45214920563,817,5450
5522,05,03,12.987019538879395,80.25916290283203,45214920563,827,5522
5587,05,03,12.987019538879395,80.25916290283203,45214920563,837,5587
5657,05,03,12.987019538879395,80.25916290283203,45214920563,847,5657
5726,05,03,12.987019538879395,80.25916290283203,45214920563,857,5726
5795,05,03,12.987019538879395,80.25916290283203,45214920563,867,5795
5865,05,03,12.987019538879395,80.25916290283203,45214920563,877,5865
5934,05,03,12.987019538879395,80.25916290283203,45214920563,887,5934
6003,05,03,12.987019538879395,80.25916290283203,45214920563,898,6003
6076,05,03,12.987019538879395,80.25916290283203,45214920563,908,6076
6149,05,03,12.987019538879395,80.25916290283203,45214920563,918,6149
6212,05,03,12.987019538879395,80.25916290283203,45214920563,928,6212
6281,05,03,12.987019538879395,80.25916290283203,45214920563,938,6281
6348,05,03,12.987019538879395,80.25916290283203,45214920563,948,6348
6420,05,03,12.987019538879395,80.25916290283203,45214920563,958,6420
6485,05,03,12.987019538879395,80.25916290283203,45214920563,968,6485
6557,05,03,12.987019538879395,80.25916290283203,45214920563,978,6557
6629,05,03,12.987019538879395,80.25916290283203,45214920563,989,6629
6696,05,03,12.987019538879395,80.25916290283203,45214920563,999,6696
6765,05,03,12.987019538879395,80.25916290283203,45214920563,1009,6765
6832,05,03,12.987019538879395,80.25916290283203,45214920563,1019,6832
6903,05,03,12.987019538879395,80.25916290283203,45214920563,1029,6903
6970,05,03,12.987019538879395,80.25916290283203,45214920563,1039,6970
7035,05,03,12.987019538879395,80.25916290283203,45214920563,1049,7035
7106,05,03,12.987019538879395,80.25916290283203,45214920563,1059,7106
7172,05,03,12.987019538879395,80.25916290283203,45214920563,1069,7172
7240,05,03,12.987019538879395,80.25916290283203,45214920563,1079,7240
7310,05,03,12.987019538879395,80.25916290283203,45214920563,1090,7310
7381,05,03,12.987019538879395,80.25916290283203,45214920563,1100,7381
7447,05,03,12.987019538879395,80.25916290283203,45214920563,1110,7447
7515,05,03,12.987019538879395,80.25916290283203,45214920563,1120,7515
7583,05,03,12.987019538879395,80.25916290283203,45214920563,1130,7583
7652,05,03,12.987019538879395,80.25916290283203,45214920563,1140,7652
7721,05,03,12.987019538879395,80.25916290283203,45214920563,1150,7721
7792,05,03,12.987019538879395,80.25916290283203,45214920563,1160,7792
7855,05,03,12.987019538879395,80.25916290283203,45214920563,1170,7855
7931,05,03,12.987019538879395,80.25916290283203,45214920563,1181,7931
7997,05,03,12.987019538879395,80.25916290283203,45214920563,1191,7997
8065,05,03,12.987019538879395,80.25916290283203,45214920563,1201,8065
8135,05,03,12.987019538879395,80.25916290283203,45214920563,1211,8135
8201,05,03,12.987019538879395,80.25916290283203,45214920563,1221,8201
8269,05,03,12.987019538879395,80.25916290283203,45214920563,1231,8269
8340,05,03,12.987019538879395,80.25916290283203,45214920563,1241,8340
8404,05,03,12.987019538879395,80.25916290283203,45214920563,1251,8404
8478,05,03,12.987019538879395,80.25916290283203,45214920563,1261,8478
8540,05,03,12.987019538879395,80.25916290283203,45214920563,1271,8540
8615,05,03,12.987019538879395,80.25916290283203,45214920563,1282,8615
8683,05,03,12.987019538879395,80.25916290283203,45214920563,1292,8683
8750,05,03,12.987019538879395,80.25916290283203,45214920563,1302,8750
8821,05,03,12.987019538879395,80.25916290283203,45214920563,1312,8821
8887,05,03,12.987019538879395,80.25916290283203,45214920563,1322,8887
8956,05,03,12.987019538879395,80.25916290283203,45214920563,1332,8956
9020,05,03,12.987019538879395,80.25916290283203,45214920563,1342,9020
9096,05,03,12.987019538879395,80.25916290283203,45214920563,1352,9096
9157,05,03,12.987019538879395,80.25916290283203,45214920563,1362,9157
9231,05,03,12.987019538879395,80.25916290283203,45214920563,1372,9231
9308,05,03,12.987019538879395,80.25916290283203,45214920563,1383,9308
9376,05,03,12.987019538879395,80.25916290283203,45214920563,1393,9376
9444,05,03,12.987019538879395,80.25916290283203,45214920563,1403,9444
9513,05,03,12.987019538879395,80.25916290283203,45214920563,1413,9513
9584,05,03,12.987019538879395,80.25916290283203,45214920563,1423,9584
9653,05,03,12.987019538879395,80.25916290283203,45214920563,1433,9653
9720,05,03,12.987019538879395,80.25916290283203,45214920563,1443,9720
9786,05,03,12.987019538879395,80.25916290283203,45214920563,1453,9786
9863,05,03,12.987019538879395,80.25916290283203,45214920563,1463,9863
9936,05,03,12.987019538879395,80.25916290283203,45214920563,1474,9936
10003,05,03,12.987019538879395,80.25916290283203,45214920563,1484,10003
10073,05,03,12.987019538879395,80.25916290283203,45214920563,1494,10073
10141,05,03,12.987019538879395,80.25916290283203,45214920563,1504,10141
10210,05,03,12.987019538879395,80.25916290283203,45214920563,1514,10210
10278,05,03,12.987019538879395,80.25916290283203,45214920563,1524,10278
10350,05,03,12.987019538879395,80.25916290283203,45214920563,1534,10350
10420,05,03,12.987019538879395,80.25916290283203,45214920563,1544,10420
10490,05,03,12.987019538879395,80.25916290283203,45214920563,1554,10490
10560,05,03,12.987019538879395,80.25916290283203,45214920563,1564,10560
10630,05,03,12.987019538879395,80.25916290283203,45214920563,1575,10630
10698,05,03,12.987019538879395,80.25916290283203,45214920563,1585,10698
10768,05,03,12.987019538879395,80.25916290283203,45214920563,1595,10768
10836,05,03,12.987019538879395,80.25916290283203,45214920563,1605,10836
10907,05,03,12.987019538879395,80.25916290283203,45214920563,1615,10907
10976,05,03,12.987019538879395,80.25916290283203,45214920563,1625,10976
11045,05,03,12.987019538879395,80.25916290283203,45214920563,1635,11045
11115,05,03,12.987019538879395,80.25916290283203,45214920563,1645,11115
11185,05,03,12.987019538879395,80.25916290283203,45214920563,1655,11185
11256,05,03,12.987019538879395,80.25916290283203,45214920563,1665,11256
11328,05,03,12.987019538879395,80.25916290283203,45214920563,1676,11328
11400,05,03,12.987019538879395,80.25916290283203,45214920563,1686,11400
11466,05,03,12.987019538879395,80.25916290283203,45214920563,1696,11466
11549,05,03,12.987019538879395,80.25916290283203,45214920563,1706,11549
11618,05,03,12.987019538879395,80.25916290283203,45214920563,1716,11618
11684,05,03,12.987019538879395,80.25916290283203,45214920563,1726,11684
11751,05,03,12.987019538879395,80.25916290283203,45214920563,1736,11751
11824,05,03,12.987019538879395,80.25916290283203,45214920563,1746,11824
11890,05,03,12.987019538879395,80.25916290283203,45214920563,1756,11890
11962,05,03,12.987019538879395,80.25916290283203,45214920563,1767,11962
12034,05,03,12.987019538879395,80.25916290283203,45214920563,1777,12034
12102,05,03,12.987019538879395,80.25916290283203,45214920563,1787,12102
12170,05,03,12.987019538879395,80.25916290283203,45214920563,1797,12170
12233,05,03,12.987019538879395,80.25916290283203,45214920563,1807,12233
12302,05,03,12.987019538879395,80.25916290283203,45214920563,1817,12302
12371,05,03,12.987019538879395,80.25916290283203,45214920563,1827,12371
12442,05,03,12.987019538879395,80.25916290283203,45214920563,1837,12442
12511,05,03,12.987019538879395,80.25916290283203,45214920563,1847,12511
12577,05,03,12.987019538879395,80.25916290283203,45214920563,1857,12577
12652,05,03,12.987019538879395,80.25916290283203,45214920563,1868,12652
12726,05,03,12.987019538879395,80.25916290283203,45214920563,1878,12726
12791,05,03,12.987019538879395,80.25916290283203,45214920563,1888,12791
12862,05,03,12.987019538879395,80.25916290283203,45214920563,1898,12862
12933,05,03,12.987019538879395,80.25916290283203,45214920563,1908,12933
12998,05,03,12.987019538879395,80.25916290283203,45214920563,1918,12998
13067,05,03,12.987019538879395,80.25916290283203,45214920563,1928,13067
13136,05,03,12.987019538879395,80.25916290283203,45214920563,1938,13136
13206,05,03,12.987019538879395,80.25916290283203,45214920563,1948,13206
13282,05,03,12.987019538879395,80.25916290283203,45214920563,1959,13282
13349,05,03,12.987019538879395,80.25916290283203,45214920563,1969,13349
13416,05,03,12.987019538879395,80.25916290283203,45214920563,1979,13416
13487,05,03,12.987019538879395,80.25916290283203,45214920563,1989,13487
13554,05,03,12.987019538879395,80.25916290283203,45214920563,1999,13554
13624,05,03,12.987019538879395,80.25916290283203,45214920563,2009,13624
13693,05,03,12.987019538879395,80.25916290283203,45214920563,2019,13693
13758,05,03,12.986849784851074,80.25910949707031,45214920563,2029,13758
13834,05,03,12.986849784851074,80.25910949707031,45214920563,2039,13834
13896,05,03,12.986849784851074,80.25910949707031,45214920563,2049,13896
13976,05,03,12.986849784851074,80.25910949707031,45214920563,2060,13976
14043,05,03,12.986849784851074,80.25910949707031,45214920563,2070,14043
14113,05,03,12.986849784851074,80.25910949707031,45214920563,2080,14113
14186,05,03,12.986849784851074,80.25910949707031,45214920563,2090,14186
14250,05,03,12.986849784851074,80.25910949707031,45214920563,2100,14250
14323,05,03,12.986849784851074,80.25910949707031,45214920563,2110,14323
14387,05,03,12.986849784851074,80.25910949707031,45214920563,2120,14387
14459,05,03,12.986849784851074,80.25910949707031,45214920563,2130,14459
14530,05,03,12.986849784851074,80.25910949707031,45214920563,2140,14530
14592,05,03,12.986849784851074,80.25910949707031,45214920563,2150,14592
14668,05,03,12.986849784851074,80.25910949707031,45214920563,2161,14668
