latitude,longitude,Time_Start,Time_Stop,TimeTaken
13.0147895813,80.2255706787,10130,10252,122
13.0147199631,80.2257232666,13650,13750,100
13.0148601532,80.2254180908,20727,20880,153
13.0114402771,80.2232208252,22065,22105,40
13.0111103058,80.2178573608,22135,22166,31
13.0083198547,80.2133789063,22166,22221,55
13.0078601837,80.2131195068,22221,22252,31
13.0070695877,80.2127914429,22252,22283,31
12.9996004105,80.2144393921,22313,22389,76
12.9969100952,80.2165374756,22418,22449,31
12.9875097275,80.2514190674,23318,23370,52
12.9877195358,80.2556762695,23427,23501,74
12.9868803024,80.2595672607,23612,23653,41
12.9866399765,80.2592163086,23683,23733,50
12.9765901566,80.221282959,24624,24756,132
12.987739563,80.2556228638,25890,25949,59
12.9873199463,80.2592926025,26009,26062,53
12.9872999191,80.259437561,26062,26112,50
12.9871702194,80.2596130371,26112,26173,61
12.9868001938,80.2595977783,26183,26254,71
13.0349197388,80.2299499512,29090,29171,81
13.0345401764,80.229927063,30315,30447,132
13.0342502594,80.2299118042,30447,30497,50
13.0259799957,80.2313690186,30750,30790,40
12.9824104309,80.252571106,32871,32972,101
12.9877500534,80.2553634644,33569,33763,194
12.9870996475,80.2593383789,33862,34008,146
12.9873399734,80.2589111328,34008,34039,31
12.9877099991,80.2554321289,34311,34483,172
13.0222597122,80.226348877,36869,36919,50
13.024310112,80.2283477783,37008,37062,54
13.0255498886,80.2300109863,37112,37173,61
13.0283498764,80.2309112549,37244,37294,50
13.0348396301,80.23021698,37415,37446,31
13.0343399048,80.2297210693,37496,37587,91
13.0342197418,80.2300720215,37587,37627,40
13.0287303925,80.2309036255,37758,37808,50
13.0277795792,80.2321472168,37879,38032,153
13.0269203186,80.2329025269,38083,38144,61
12.9764099121,80.2218399048,39337,39368,31
12.9806203842,80.2526397705,39935,39996,61
12.9877004623,80.2555084229,40521,40594,73
12.9870300293,80.2594070435,40695,40826,131
12.987039566,80.2590637207,40826,40917,91
12.9903001785,80.2204284668,42311,42342,31
13.0258197784,80.2304763794,43201,43262,61
13.0348701477,80.2298583984,43526,43586,60
13.0345001221,80.2297973633,43596,43788,192
12.9850502014,80.2520294189,45833,45914,81
12.9868297577,80.2515487671,46420,46471,51
12.9877004623,80.255279541,46540,46572,32
12.9872303009,80.2594299316,46642,46673,31
12.9866399765,80.2593002319,46713,46764,51
12.987569809,80.256362915,46865,46965,100
13.014169693,80.2255783081,49171,49303,132
13.0230503082,80.2274169922,50798,50888,90
12.9854097366,80.2519302368,53065,53115,50
12.9860696793,80.2517700195,53146,53236,90
12.9875898361,80.2513504028,53257,53378,121
12.9877195358,80.2554092407,53438,53479,41
12.9865598679,80.2592926025,53620,53680,60
12.9869403839,80.2590408325,53710,53813,103
12.9800300598,80.2526931763,54136,54177,41
13.0344400406,80.2303314209,56201,56262,61
13.0344400406,80.2297973633,56322,56455,133
13.0119104385,80.2219772339,57408,57458,50
12.9876804352,80.2513275146,58997,59138,141
12.986579895,80.2591323853,60089,60180,91
12.9869403839,80.2590408325,60180,60271,91
12.9874696732,80.2567596436,60372,60493,121
12.9801797867,80.2527694702,60706,60745,39
12.9761199951,80.2213287354,61474,61525,51
12.9763402939,80.2218704224,61756,61826,70
12.9764699936,80.2220001221,61826,61960,134
12.9854001999,80.2519302368,62596,62677,81
12.9878997803,80.2541427612,62789,62850,61
12.9867601395,80.259437561,63072,63183,111
12.9875898361,80.2561187744,63780,63931,151
12.9833202362,80.2222900391,65236,65267,31
12.9912595749,80.2197875977,65490,65540,50
13.0269002914,80.2312469482,66562,66664,102
13.0273303986,80.2311477661,66664,66714,50
13.028670311,80.2309570313,66754,66825,71
13.0289201736,80.23097229,66825,66864,39
13.0340003967,80.2305603027,67037,67088,51
13.0342102051,80.2305374146,67088,67128,40
13.0344495773,80.229850769,67199,67290,91
13.0341701508,80.2301025391,67290,67483,193
13.0309801102,80.2308120728,67604,67654,50
13.027879715,80.2328109741,67786,67927,141
13.0268697739,80.2331008911,67967,68149,182
13.0231599808,80.2276229858,68353,68414,61
13.0083799362,80.2135467529,68959,69010,51
12.9972896576,80.2166290283,69306,69366,60
12.9894504547,80.2214584351,69669,69700,31
12.9893198013,80.2215576172,69710,69760,50
12.9888296127,80.2222290039,69802,69882,80
12.9880399704,80.2229995728,69942,69973,31
12.9876699448,80.2232208252,70004,70064,60
12.9819898605,80.2526397705,71157,71218,61
12.9877099991,80.2551879883,71470,71531,61
12.9876203537,80.255531311,71531,71612,81
12.9871997833,80.2595367432,71725,71772,47
12.9873800278,80.2574920654,72259,72290,31
12.9877796173,80.2519989014,72412,72562,150
12.9832296371,80.2221984863,73667,73698,31
13.0077896118,80.2131118774,74387,74418,31
13.0290403366,80.2308197021,74955,74998,43
13.0345401764,80.2303390503,75119,75230,111
13.0342102051,80.2298812866,75290,75331,41
13.0341901779,80.2301635742,75331,75381,50
13.0310697556,80.230758667,75472,75513,41
13.0269804001,80.2329788208,75634,75696,62
13.0231895447,80.2275619507,75818,75858,40
13.0080099106,80.2132110596,76343,76383,40
12.9801597595,80.2520065308,77669,77700,31
12.985250473,80.2519836426,77790,77851,61
12.986530304,80.2516403198,77891,77972,81
12.9874601364,80.2513885498,77991,78093,102
12.9876804352,80.2554168701,78164,78235,71
12.9866600037,80.2590637207,78408,78488,80
12.9870004654,80.2591400146,78488,78598,110
13.034040451,80.2304229736,80865,80916,51
13.0349197388,80.2301177979,80966,81027,61
13.033539772,80.2304763794,81097,81199,102
13.0268602371,80.2330169678,81907,81947,40
13.0141601563,80.2256317139,82685,82807,122
13.0142202377,80.2254104614,82807,82998,191
12.9977197647,80.2561798096,18283,18317,34
12.9975500107,80.2559890747,18317,18377,60
12.9969301224,80.255897522,19498,19529,31
12.9919395447,80.2560806274,19529,19606,77
12.989109993,80.2559814453,19606,19640,34
12.9816999435,80.2530288696,19730,19762,32
12.9756803513,80.2510223389,19762,19832,70
12.9721603394,80.2500305176,19832,19865,33
12.9686803818,80.248878479,19865,19896,31
12.9576101303,80.2440490723,19986,20017,31
12.9494800568,80.2409362793,20047,20120,73
12.9435100555,80.2373886108,20150,20181,31
12.934009552,80.2330093384,20241,20272,31
12.9305000305,80.2317199707,20272,20303,31
12.9234104156,80.230682373,20333,20364,31
12.9043197632,80.2281570435,20454,20534,80
12.8968000412,80.2277603149,20594,20625,31
12.8903102875,80.2274017334,20654,20686,32
12.8792104721,80.2267684937,20775,20806,31
12.8766002655,80.2269821167,20806,20837,31
12.8775596619,80.2203903198,20896,20927,31
12.8781003952,80.2179412842,20927,20958,31
12.8792295456,80.2110137939,21048,21079,31
12.8752002716,80.2102279663,21108,21139,31
